year,load_time,state_alpha,county_ansi,util_practice_desc,state_ansi,reference_period_desc,asd_desc,state_name,domain_desc,sector_desc,end_code,county_name,region_desc,prodn_practice_desc,domaincat_desc,class_desc,location_desc,agg_level_desc,asd_code,freq_desc,group_desc,Value,unit_desc,zip_5,statisticcat_desc,county_code,begin_code,week_ending,watershed_desc,country_name,short_desc,state_fips_code,commodity_desc,source_desc,watershed_code,congr_district_code,CV (%),country_code
2022,2024-07-02 12:00:00.000,IA,025,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CALHOUN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CALHOUN",COUNTY,40,ANNUAL,FIELD CROPS,5,OPERATIONS,,AREA HARVESTED,025,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,025,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CALHOUN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CALHOUN",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,025,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,025,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CALHOUN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CALHOUN",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,025,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,025,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CALHOUN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CALHOUN",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,025,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,027,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CARROLL,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CARROLL",COUNTY,40,ANNUAL,FIELD CROPS,15,OPERATIONS,,AREA HARVESTED,027,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,027,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CARROLL,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CARROLL",COUNTY,40,ANNUAL,FIELD CROPS,5,OPERATIONS,,AREA HARVESTED,027,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,027,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CARROLL,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CARROLL",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,027,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,027,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CARROLL,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CARROLL",COUNTY,40,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,027,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,047,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CRAWFORD,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CRAWFORD",COUNTY,40,ANNUAL,FIELD CROPS,4,OPERATIONS,,AREA HARVESTED,047,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,047,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CRAWFORD,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CRAWFORD",COUNTY,40,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,047,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,047,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CRAWFORD,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CRAWFORD",COUNTY,40,ANNUAL,FIELD CROPS,5,OPERATIONS,,AREA HARVESTED,047,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,047,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,CRAWFORD,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, CRAWFORD",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,047,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,073,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GREENE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GREENE",COUNTY,40,ANNUAL,FIELD CROPS,4,OPERATIONS,,AREA HARVESTED,073,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2012,2012-12-31 00:00:00.000,IA,073,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GREENE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GREENE",COUNTY,40,ANNUAL,FIELD CROPS,7,OPERATIONS,,AREA HARVESTED,073,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,073,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GREENE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GREENE",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,073,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,073,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GREENE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GREENE",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,073,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,077,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GUTHRIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GUTHRIE",COUNTY,40,ANNUAL,FIELD CROPS,8,OPERATIONS,,AREA HARVESTED,077,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,(L),9000
2017,2018-02-01 00:00:00.000,IA,077,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GUTHRIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GUTHRIE",COUNTY,40,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,077,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,077,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GUTHRIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GUTHRIE",COUNTY,40,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,077,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,077,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GUTHRIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GUTHRIE",COUNTY,40,ANNUAL,FIELD CROPS,8,OPERATIONS,,AREA HARVESTED,077,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,077,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,GUTHRIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, GUTHRIE",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,077,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,085,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,HARRISON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, HARRISON",COUNTY,40,ANNUAL,FIELD CROPS,66,OPERATIONS,,AREA HARVESTED,085,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,085,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,HARRISON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, HARRISON",COUNTY,40,ANNUAL,FIELD CROPS,63,OPERATIONS,,AREA HARVESTED,085,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,085,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,HARRISON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, HARRISON",COUNTY,40,ANNUAL,FIELD CROPS,57,OPERATIONS,,AREA HARVESTED,085,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,085,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,HARRISON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, HARRISON",COUNTY,40,ANNUAL,FIELD CROPS,58,OPERATIONS,,AREA HARVESTED,085,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,085,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,HARRISON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, HARRISON",COUNTY,40,ANNUAL,FIELD CROPS,54,OPERATIONS,,AREA HARVESTED,085,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,093,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,IDA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, IDA",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,093,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2012,2012-12-31 00:00:00.000,IA,093,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,IDA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, IDA",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,093,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,093,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,IDA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, IDA",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,093,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,133,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,MONONA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, MONONA",COUNTY,40,ANNUAL,FIELD CROPS,112,OPERATIONS,,AREA HARVESTED,133,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,133,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,MONONA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, MONONA",COUNTY,40,ANNUAL,FIELD CROPS,84,OPERATIONS,,AREA HARVESTED,133,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,133,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,MONONA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, MONONA",COUNTY,40,ANNUAL,FIELD CROPS,96,OPERATIONS,,AREA HARVESTED,133,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,133,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,MONONA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, MONONA",COUNTY,40,ANNUAL,FIELD CROPS,102,OPERATIONS,,AREA HARVESTED,133,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,133,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,MONONA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, MONONA",COUNTY,40,ANNUAL,FIELD CROPS,92,OPERATIONS,,AREA HARVESTED,133,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,161,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SAC,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SAC",COUNTY,40,ANNUAL,FIELD CROPS,14,OPERATIONS,,AREA HARVESTED,161,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,161,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SAC,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SAC",COUNTY,40,ANNUAL,FIELD CROPS,5,OPERATIONS,,AREA HARVESTED,161,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,161,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SAC,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SAC",COUNTY,40,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,161,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,161,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SAC,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SAC",COUNTY,40,ANNUAL,FIELD CROPS,4,OPERATIONS,,AREA HARVESTED,161,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,161,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SAC,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SAC",COUNTY,40,ANNUAL,FIELD CROPS,5,OPERATIONS,,AREA HARVESTED,161,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,165,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SHELBY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SHELBY",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,165,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,(L),9000
2017,2018-02-01 00:00:00.000,IA,165,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SHELBY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SHELBY",COUNTY,40,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,165,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,165,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,SHELBY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, SHELBY",COUNTY,40,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,165,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2022,2024-07-02 12:00:00.000,IA,193,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,WOODBURY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, WOODBURY",COUNTY,40,ANNUAL,FIELD CROPS,28,OPERATIONS,,AREA HARVESTED,193,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,193,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,WOODBURY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, WOODBURY",COUNTY,40,ANNUAL,FIELD CROPS,20,OPERATIONS,,AREA HARVESTED,193,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,193,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,WOODBURY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, WOODBURY",COUNTY,40,ANNUAL,FIELD CROPS,15,OPERATIONS,,AREA HARVESTED,193,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,193,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,WOODBURY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, WOODBURY",COUNTY,40,ANNUAL,FIELD CROPS,34,OPERATIONS,,AREA HARVESTED,193,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,193,GRAIN,19,YEAR,WEST CENTRAL,IOWA,TOTAL,CROPS,00,WOODBURY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, WEST CENTRAL, WOODBURY",COUNTY,40,ANNUAL,FIELD CROPS,24,OPERATIONS,,AREA HARVESTED,193,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,015,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,BOONE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, BOONE",COUNTY,50,ANNUAL,FIELD CROPS,6,OPERATIONS,,AREA HARVESTED,015,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
2017,2018-02-01 00:00:00.000,IA,015,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,BOONE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, BOONE",COUNTY,50,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,015,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,015,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,BOONE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, BOONE",COUNTY,50,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,015,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,015,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,BOONE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, BOONE",COUNTY,50,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,015,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,049,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,DALLAS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, DALLAS",COUNTY,50,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,049,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,(L),9000
2017,2018-02-01 00:00:00.000,IA,049,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,DALLAS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, DALLAS",COUNTY,50,ANNUAL,FIELD CROPS,6,OPERATIONS,,AREA HARVESTED,049,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,32.9,9000
2012,2012-12-31 00:00:00.000,IA,049,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,DALLAS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, DALLAS",COUNTY,50,ANNUAL,FIELD CROPS,2,OPERATIONS,,AREA HARVESTED,049,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,19.1,9000
2007,2012-01-01 00:00:00.000,IA,049,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,DALLAS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, DALLAS",COUNTY,50,ANNUAL,FIELD CROPS,3,OPERATIONS,,AREA HARVESTED,049,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,049,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,DALLAS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, DALLAS",COUNTY,50,ANNUAL,FIELD CROPS,4,OPERATIONS,,AREA HARVESTED,049,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,075,GRAIN,19,YEAR,CENTRAL,IOWA,TOTAL,CROPS,00,GRUNDY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, CENTRAL, GRUNDY",COUNTY,50,ANNUAL,FIELD CROPS,1,OPERATIONS,,AREA HARVESTED,075,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",19,CORN,CENSUS,00000000,,14.4,9000
