Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,Latitude,Longitude,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,Yield
375,4.64,Moulvibazar,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1740,30,8.0,70,85,0.43,2.17,5.81,301.25,-7492.92,0.44,0.62,0.23,0.17,0.39,0.37,576.58,6.08,16.13,2.15,32.01,29.74,38.23,1.3,24.49,91.76,7.5,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.31,0.04,1.18,Optimal,1626.4,27.89,35.28,17.48,2,1.23,5.03,0.02,17.8,5.01,58.31,Moderate Risk,0,4.64
375,4.18,Narsingdi,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to March,March to jun,1568,35,18.0,60,90,0.37,1.62,5.31,301.56,-7492.92,0.4,0.58,0.22,0.15,0.36,0.37,736.85,5.47,21.69,1.54,35.94,30.81,33.25,1.25,23.92,90.72,14.08,Acidic (Chua),Loamy (Thịt/Phù sa),0.26,0.29,0.03,1.19,Optimal,1137.55,27.81,33.68,18.24,0,1.99,7.4,0.04,15.44,7.36,40.9,Low Risk,0,4.18
376,2.32,Thakurgaon,Kharif 1,16.0,67.5,Beans,June,July to Nov,Nov to April,873,22,10.0,60,75,0.35,1.05,3.68,303.58,20.56,0.31,0.48,0.16,0.15,0.32,0.47,882.81,5.85,20.19,1.81,30.97,32.95,36.08,1.3,23.77,90.36,11.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.28,0.02,1.12,Optimal,1043.06,28.51,40.93,15.5,46,2.54,6.3,0.09,25.43,6.21,36.58,High Risk,1,2.32
376,2.11,Narsingdi,Rabi,20.0,60.0,Boroi,March,No need to do,February to March,792,25,15.0,50,70,0.32,1.17,4.79,298.47,-2495.6,0.46,0.57,0.38,0.09,0.18,0.19,603.39,5.47,21.69,1.54,35.94,30.81,33.25,1.25,23.92,90.72,14.08,Acidic (Chua),Loamy (Thịt/Phù sa),0.16,0.23,0.06,1.47,Moderate,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,2.11
378,32.25,Jhenaidah,Kharif 1,25.0,70.0,Green Coconut,May,June to August,August to September,12191,30,20.0,60,80,0.38,1.08,3.99,303.79,13.4,0.37,0.49,0.25,0.11,0.24,0.29,766.13,6.21,20.84,1.65,30.96,16.69,52.35,1.26,23.54,89.17,12.62,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.28,0.02,1.08,Optimal,558.92,29.28,43.33,15.19,58,2.48,6.36,0.08,28.14,6.28,19.09,High Risk,1,32.25
378,3.08,Natore,Kharif 1,11.5,77.5,Mukhi Kachu,April,May to Sep,Sep to Feb,1166,15,8.0,65,90,0.37,0.99,3.73,302.74,17.52,0.33,0.4,0.24,0.08,0.16,0.24,960.01,5.91,17.81,1.42,39.91,26.47,33.6,1.28,24.41,88.99,12.53,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.25,0.03,1.16,Optimal,471.39,29.7,42.83,14.55,72,2.34,6.74,0.09,28.28,6.65,15.87,High Risk,1,3.08
378,6.28,Kushtia,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to March,March to jun,2372,35,18.0,60,90,0.4,1.53,5.12,301.42,-7492.92,0.42,0.63,0.26,0.17,0.37,0.41,776.49,5.96,19.52,2.05,35.95,25.15,38.89,1.28,23.9,89.13,9.52,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.22,0.05,1.33,Moderate,984.86,27.91,34.38,19.25,0,2.3,8.54,0.08,15.13,8.46,35.29,Low Risk,0,6.28
378,1.03,Munshiganj,Rabi,20.0,80.0,Laushak,Sep,Oct to Nov,Nov to Feb,390,25,15.0,70,90,0.31,1.29,4.77,298.69,-2496.55,0.42,0.52,0.33,0.1,0.19,0.24,725.58,5.44,20.42,2.42,35.02,29.59,35.41,1.25,23.55,90.53,8.43,Acidic (Chua),Loamy (Thịt/Phù sa),0.25,0.28,0.02,1.11,Optimal,96.21,19.64,30.15,9.31,0,1.4,4.12,0.08,20.84,4.04,4.9,Low Risk,0,1.03
378,4.7,Netrokona,Kharif 2,27.5,72.5,Patal,Aug,Sep to Jan,Jan to March,1778,35,20.0,60,85,0.32,1.13,4.06,300.98,-7492.92,0.31,0.46,0.11,0.15,0.35,0.48,759.36,5.92,19.91,1.93,36.51,29.44,34.05,1.29,24.89,90.73,10.31,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.3,0.03,1.18,Optimal,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,Low Risk,0,4.7
379,2.66,Narsingdi,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,1007,32,18.0,75,85,0.32,1.17,4.79,298.47,-2495.6,0.46,0.57,0.38,0.09,0.18,0.19,603.39,5.47,21.69,1.54,35.94,30.81,33.25,1.25,23.92,90.72,14.08,Acidic (Chua),Loamy (Thịt/Phù sa),0.3,0.32,0.02,1.16,Optimal,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,2.66
379,7.07,Feni,Kharif 2,26.5,80.0,Gourd,July,Aug to Jan,Jan to March,2680,35,18.0,75,85,0.43,2.06,6.12,302.01,-7492.93,0.47,0.69,0.17,0.24,0.51,0.51,618.27,5.67,20.91,1.66,35.16,25.97,38.87,1.29,23.01,91.4,12.59,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.29,0.03,1.2,Optimal,1338.61,27.65,33.89,17.96,0,1.92,7.3,0.09,15.93,7.21,48.4,Low Risk,0,7.07
380,2.36,Kushtia,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,897,27,24.0,85,90,0.32,1.12,4.86,298.34,-2493.83,0.45,0.51,0.34,0.08,0.18,0.18,804.93,5.96,19.52,2.05,35.95,25.15,38.89,1.28,23.9,89.13,9.52,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.19,0.23,0.04,1.3,Moderate,91.4,19.21,30.12,7.92,0,1.42,5.1,0.04,22.2,5.06,4.76,Low Risk,0,2.36
380,7.4,Rangamati,Kharif 1,27.5,80.0,Jambura,April,No need to do,May to June,2811,30,25.0,70,90,0.48,2.69,5.57,301.97,17.29,0.37,0.61,0.22,0.17,0.39,0.47,844.83,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.28,0.02,1.11,Optimal,1205.62,27.63,36.72,15.16,4,2.86,6.45,0.12,21.56,6.33,43.63,Moderate Risk,0,7.4
380,18.88,Lalmonirhat,Kharif 1,34.5,82.5,Jack Fruit,April,No need to do,April to June,7173,47,22.0,70,95,0.3,0.89,3.15,302.53,22.82,0.27,0.41,0.14,0.12,0.27,0.47,847.77,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.25,-0.02,0.9,Moderate,1572.26,27.49,37.59,13.55,17,2.04,6.81,0.04,24.04,6.77,57.18,High Risk,0,18.88
381,1.82,Thakurgaon,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,693,32,18.0,75,85,0.31,1.09,4.92,297.88,-2495.33,0.46,0.55,0.32,0.11,0.23,0.23,830.89,5.85,20.19,1.81,30.97,32.95,36.08,1.3,23.77,90.36,11.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.28,0.01,1.09,Optimal,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,1.82
381,2.34,Khulna,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,891,28,18.0,70,90,0.26,1.5,3.74,302.15,14.2,0.24,0.25,0.2,0.02,0.05,0.1,976.75,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.33,0.41,0.08,1.31,Optimal,485.51,29.43,43.88,15.04,64,2.54,6.63,0.04,28.84,6.59,16.5,High Risk,1,2.34
381,4.93,Netrokona,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1880,30,8.0,70,85,0.32,1.13,4.06,300.98,-7492.92,0.31,0.46,0.11,0.15,0.35,0.48,759.36,5.92,19.91,1.93,36.51,29.44,34.05,1.29,24.89,90.73,10.31,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.29,0.03,1.11,Optimal,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,Low Risk,0,4.93
382,2.28,Narayanganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,872,27,18.0,65,85,0.31,0.82,3.24,302.95,16.64,0.28,0.35,0.21,0.06,0.13,0.21,928.55,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.3,0.32,0.02,1.13,Optimal,896.28,28.46,40.07,15.89,41,2.76,6.78,0.13,24.18,6.65,31.49,High Risk,1,2.28
382,3.8,Bandarban,Rabi,20.5,80.0,Sweet Potato,Nov,Dec to March,April,1450,24,17.0,70,90,0.4,3.23,7.43,299.15,-2497.54,0.7,0.77,0.57,0.09,0.2,0.13,451.41,5.51,20.44,2.2,29.3,36.52,34.18,1.22,21.79,92.41,9.29,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.24,0.06,1.37,Moderate,81.51,18.95,31.46,7.86,0,0.31,1.03,0.0,23.6,1.03,4.3,Low Risk,0,3.8
383,4.99,Bagerhat,Kharif 1,31.5,70.0,Mango,April,No need to do,April to June,1913,36,27.0,50,90,0.31,1.81,4.17,301.58,14.77,0.27,0.31,0.21,0.04,0.1,0.16,883.02,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.28,0.34,0.07,1.3,Optimal,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,High Risk,1,4.99
384,5.28,Rajbari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2026,27,18.0,65,85,0.39,1.11,3.96,301.82,15.88,0.34,0.42,0.24,0.07,0.18,0.22,934.65,5.84,28.05,4.03,30.96,22.82,46.22,1.25,23.74,89.57,6.96,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.25,0.04,1.24,Optimal,558.92,29.28,43.33,15.19,58,2.48,6.36,0.08,28.14,6.28,19.09,High Risk,1,5.28
384,1.92,Cumilla,Kharif 1,25.0,70.0,Wood Apple,May,June to August,August to September,737,30,20.0,60,80,0.36,1.08,3.95,302.35,15.87,0.28,0.44,0.13,0.13,0.31,0.45,913.0,5.39,19.73,1.67,36.14,26.69,37.19,1.3,23.46,91.18,11.81,Acidic (Chua),Loamy (Thịt/Phù sa),0.33,0.32,-0.01,0.98,Optimal,1026.98,27.6,38.63,14.34,31,2.44,6.32,0.11,24.29,6.21,37.2,High Risk,1,1.92
385,2.01,Dhaka,Rabi,25.0,80.0,Danta Shak,March,April to Aug,Sep,775,32,18.0,75,85,0.27,0.93,4.23,299.39,-2495.45,0.38,0.43,0.34,0.04,0.09,0.11,811.05,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,Acidic (Chua),Clayey (Sét),0.28,0.31,0.03,1.17,Optimal,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,2.01
385,0.4,Narail,Kharif 2,30.0,70.0,Mug,Feb,March to May,May,153,35,25.0,60,80,0.37,1.36,4.98,301.51,-7492.97,0.47,0.63,0.29,0.15,0.33,0.33,690.45,5.75,16.41,1.48,29.12,33.18,37.7,1.33,25.07,90.39,11.08,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.47,0.2,1.85,Optimal,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,Low Risk,0,0.4
385,1.1,Coxsbazar,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,422,20,15.0,50,85,0.44,2.36,5.94,301.55,-7492.9,0.44,0.59,0.29,0.14,0.31,0.32,639.36,6.29,16.93,1.27,39.98,17.38,42.65,1.32,21.44,91.98,13.32,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.23,0.05,1.41,Moderate,2423.67,28.45,31.15,24.88,0,3.34,12.16,0.07,6.27,12.09,85.19,Low Risk,0,1.1
386,2.84,Chapai Nawabganj,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,1097,32,18.0,75,85,0.3,1.0,4.61,297.44,-2495.23,0.43,0.53,0.35,0.08,0.18,0.18,865.65,6.15,14.69,1.6,36.38,22.19,41.44,1.28,24.6,88.29,9.18,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.17,0.2,0.03,1.27,Moderate,67.62,18.76,31.13,7.74,0,1.57,5.4,0.03,23.39,5.37,3.6,Low Risk,0,2.84
386,5.12,Narail,Kharif 1,29.0,67.5,Guava,April,No need to do,Throuout The year,1977,35,23.0,50,85,0.37,1.03,3.88,303.22,11.13,0.32,0.37,0.26,0.05,0.11,0.15,953.56,5.75,16.41,1.48,29.12,33.18,37.7,1.33,25.07,90.39,11.08,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.36,0.54,0.18,1.57,Optimal,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,Moderate Risk,0,5.12
386,5.89,Gopalganj,Kharif 2,16.0,85.0,Radish,Oct,Nov to Feb,March,2274,22,10.0,75,95,0.38,1.75,5.51,301.04,-7492.93,0.53,0.64,0.37,0.13,0.27,0.24,647.25,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.44,0.75,0.31,1.77,Optimal,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,Low Risk,0,5.89
386,7.74,Shariatpur,Kharif 2,16.0,85.0,Radish,Oct,Nov to Feb,March,2987,22,10.0,75,95,0.33,1.39,4.98,300.99,-7492.91,0.4,0.51,0.31,0.1,0.2,0.24,757.67,5.64,20.12,2.85,32.88,22.11,45.02,1.27,23.21,90.35,7.06,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.31,0.05,1.25,Optimal,1311.38,27.85,32.95,19.15,0,2.39,7.82,0.03,13.8,7.79,47.08,Low Risk,0,7.74
386,1.73,Khulna,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,669,30,15.0,50,70,0.27,2.27,5.19,297.54,-2494.28,0.45,0.5,0.42,0.03,0.08,0.08,650.38,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.33,0.44,0.11,1.41,Optimal,127.01,19.34,30.76,7.52,0,1.35,4.74,0.03,23.24,4.71,6.57,Low Risk,0,1.73
387,6.23,Nilphamari,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,2410,35,25.0,70,90,0.42,1.44,4.95,301.59,-7492.92,0.47,0.65,0.3,0.15,0.36,0.31,662.49,6.0,15.44,1.64,29.14,32.45,38.4,1.31,25.93,88.85,9.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.22,-0.01,0.98,Moderate,1114.52,27.58,34.74,17.2,0,1.71,6.02,0.02,17.54,6.0,40.41,Low Risk,0,6.23
387,3.56,Narayanganj,Kharif 2,16.0,85.0,Radish,Oct,Nov to Feb,March,1378,22,10.0,75,95,0.32,1.13,4.53,302.32,-7492.92,0.35,0.48,0.21,0.12,0.28,0.34,874.99,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.25,0.29,0.04,1.2,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,3.56
387,1.85,Lalmonirhat,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,715,25,15.0,70,80,0.31,1.14,4.72,297.42,-2495.4,0.44,0.57,0.33,0.11,0.24,0.25,887.79,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.22,-0.0,1.02,Moderate,82.39,18.51,29.15,7.75,0,1.3,6.09,0.04,21.4,6.05,4.45,Low Risk,0,1.85
388,1.73,Pabna,Rabi,25.0,80.0,Danta Shak,March,April to Aug,Sep,671,32,18.0,75,85,0.31,1.02,4.7,298.65,-2494.71,0.45,0.5,0.39,0.05,0.11,0.11,856.04,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.25,0.28,0.03,1.22,Optimal,91.4,19.21,30.12,7.92,0,1.42,5.1,0.04,22.2,5.06,4.76,Low Risk,0,1.73
388,12.7,Jhenaidah,Kharif 1,29.0,67.5,Guava,April,No need to do,Throuout The year,4928,35,23.0,50,85,0.38,1.08,3.99,303.79,13.4,0.37,0.49,0.25,0.11,0.24,0.29,766.13,6.21,20.84,1.65,30.96,16.69,52.35,1.26,23.54,89.17,12.62,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.27,0.04,1.21,Optimal,558.92,29.28,43.33,15.19,58,2.48,6.36,0.08,28.14,6.28,19.09,High Risk,1,12.7
389,3.42,Gopalganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1332,27,18.0,65,85,0.39,1.55,4.64,302.26,12.29,0.37,0.4,0.35,0.02,0.05,0.06,878.63,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.44,0.69,0.25,1.74,Optimal,668.31,28.98,42.19,15.6,56,2.57,6.27,0.08,26.59,6.19,23.06,High Risk,1,3.42
389,3.8,Narayanganj,Kharif 2,17.0,75.0,Cabbage,Sep,Oct to Jan,Feb,1480,24,10.0,60,90,0.32,1.13,4.53,302.32,-7492.92,0.35,0.48,0.21,0.12,0.28,0.34,874.99,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.3,0.32,0.02,1.09,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,3.8
389,0.34,Gopalganj,Kharif 2,27.5,35.0,Mashkalai,Aug,Sep to Oct,Nov,132,35,20.0,25,45,0.38,1.75,5.51,301.04,-7492.93,0.53,0.64,0.37,0.13,0.27,0.24,647.25,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.58,0.82,0.23,1.4,Optimal,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,Low Risk,0,0.34
390,1.65,Rangamati,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,643,32,18.0,75,85,0.39,3.43,7.5,297.74,-2497.35,0.63,0.7,0.5,0.09,0.2,0.14,510.58,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.29,0.31,0.02,1.14,Optimal,98.78,20.41,31.75,9.62,0,1.66,4.45,0.08,22.13,4.37,4.84,Low Risk,0,1.65
390,4.91,Moulvibazar,Rabi,20.0,60.0,Boroi,February,No need to do,February to March,1914,25,15.0,50,70,0.32,1.43,5.12,299.07,-2494.6,0.47,0.51,0.37,0.06,0.13,0.13,687.83,6.08,16.13,2.15,32.01,29.74,38.23,1.3,24.49,91.76,7.5,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.15,0.22,0.08,1.57,Moderate,83.51,19.11,30.34,8.06,0,0.93,3.7,0.01,22.28,3.69,4.37,Low Risk,0,4.91
390,13.52,Tangail,Kharif 1,30.0,80.0,Ripe Papaya,April,No need to do,April to May,5273,35,25.0,70,90,0.35,1.01,3.64,302.37,19.3,0.18,0.22,0.13,0.04,0.09,0.22,1027.76,5.71,26.11,1.62,28.16,38.4,33.45,1.29,24.27,89.94,16.11,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.23,0.02,1.15,Moderate,1038.79,28.66,41.07,15.07,48,2.34,6.82,0.09,26.0,6.73,36.24,High Risk,1,13.52
390,1.91,Narail,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,743,25,15.0,70,80,0.3,1.02,4.46,298.51,-2496.29,0.46,0.57,0.39,0.09,0.19,0.19,697.23,5.75,16.41,1.48,29.12,33.18,37.7,1.33,25.07,90.39,11.08,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.41,0.59,0.19,1.49,Optimal,80.15,19.22,29.93,7.98,0,1.1,4.02,0.01,21.95,4.01,4.17,Low Risk,0,1.91
391,2.75,Satkhira,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,1075,30,20.0,60,80,0.24,1.62,3.79,302.01,13.14,0.22,0.27,0.12,0.07,0.15,0.31,1000.83,5.93,20.48,2.1,32.6,23.58,43.84,1.27,22.72,89.07,9.75,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.38,0.41,0.03,1.08,Optimal,441.07,29.43,42.85,15.91,64,2.15,5.36,0.14,26.94,5.22,14.99,High Risk,1,2.75
392,1.69,Satkhira,Kharif 1,24.0,70.0,Safeda,April,No need to do,Jan to March,664,38,10.0,60,80,0.24,1.62,3.79,302.01,13.14,0.22,0.27,0.12,0.07,0.15,0.31,1000.83,5.93,20.48,2.1,32.6,23.58,43.84,1.27,22.72,89.07,9.75,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.25,0.32,0.07,1.28,Optimal,441.07,29.43,42.85,15.91,64,2.15,5.36,0.14,26.94,5.22,14.99,High Risk,1,1.69
392,5.92,Jashore,Kharif 1,27.5,80.0,Jambura,April,No need to do,May to June,2320,30,25.0,70,90,0.34,1.05,3.85,303.47,11.44,0.34,0.51,0.19,0.14,0.32,0.42,922.29,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.28,0.07,1.47,Optimal,485.51,29.43,43.88,15.04,64,2.54,6.63,0.04,28.84,6.59,16.5,High Risk,1,5.92
392,0.6,Brahmanbaria,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,235,35,20.0,80,90,0.32,1.08,4.42,298.71,-2495.71,0.4,0.61,0.28,0.15,0.33,0.36,863.25,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.27,0.04,1.27,Optimal,70.13,19.59,30.32,9.05,0,1.09,3.64,0.01,21.27,3.63,3.58,Low Risk,0,0.6
392,3.32,Rangamati,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,1302,32,15.0,52,70,0.53,4.09,7.49,300.26,-7492.93,0.57,0.76,0.4,0.2,0.36,0.34,525.11,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.31,0.04,1.15,Optimal,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,3.32
393,5.42,Dhaka,Rabi,20.5,80.0,Sweet Potato,Nov,Dec to March,April,2130,24,17.0,70,90,0.27,0.93,4.23,299.39,-2495.45,0.38,0.43,0.34,0.04,0.09,0.11,811.05,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,Acidic (Chua),Clayey (Sét),0.2,0.25,0.05,1.3,Optimal,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,5.42
393,3.89,Gazipur,Kharif 1,25.0,70.0,Green Coconut,May,June to August,August to September,1530,30,20.0,60,80,0.35,1.05,3.62,303.03,18.52,0.26,0.34,0.11,0.1,0.23,0.4,967.61,5.75,17.96,1.49,32.53,28.89,38.58,1.3,24.0,90.42,12.05,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.39,0.39,0.0,1.0,Optimal,1043.06,28.51,40.93,15.5,46,2.54,6.3,0.09,25.43,6.21,36.58,High Risk,1,3.89
393,1.84,Gaibandha,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,724,27,24.0,85,90,0.25,0.81,3.74,297.97,-2494.82,0.34,0.51,0.24,0.12,0.26,0.36,1024.63,5.59,17.13,1.51,36.5,26.57,36.92,1.32,25.09,89.87,11.34,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.29,0.03,1.15,Optimal,82.59,19.2,29.93,8.25,0,1.23,4.57,0.07,21.68,4.5,4.3,Low Risk,0,1.84
393,0.61,Kurigram,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,241,20,15.0,50,85,0.33,1.36,4.63,300.55,-7492.91,0.36,0.49,0.16,0.15,0.33,0.41,792.41,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.27,0.04,1.25,Optimal,993.02,27.78,34.92,17.93,0,1.84,5.77,0.08,16.99,5.69,35.74,Low Risk,0,0.61
393,1.59,Munshiganj,Kharif 2,21.0,70.0,Puishak,Aug,Sep to Jan,Feb,625,30,12.0,65,75,0.34,1.48,5.06,301.18,-7492.91,0.34,0.48,0.13,0.16,0.35,0.46,780.8,5.44,20.42,2.42,35.02,29.59,35.41,1.25,23.55,90.53,8.43,Acidic (Chua),Loamy (Thịt/Phù sa),0.26,0.28,0.02,1.09,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,1.59
394,1.88,Khagrachari,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,739,30,20.0,65,75,0.55,3.39,7.05,300.93,-7492.93,0.6,0.8,0.34,0.22,0.47,0.37,500.11,5.58,13.79,1.33,32.68,28.85,38.46,1.27,23.21,91.96,10.36,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.36,0.38,0.01,1.03,Optimal,1337.03,27.64,38.46,18.2,10,0.1,0.86,0.0,20.26,0.86,48.38,Moderate Risk,1,1.88
394,11.65,Pirojpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,4589,30,20.0,60,80,0.37,1.4,4.36,301.67,13.11,0.35,0.4,0.26,0.06,0.14,0.18,918.27,5.79,33.57,4.33,29.02,23.88,47.1,1.22,22.51,90.01,7.75,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.34,0.35,0.01,1.02,Optimal,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,High Risk,1,11.65
