Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season
197,2.705583756,Satkhira,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,533,27,24.0,85,90,59.0,0.416821054986026,0.2694064547624819,0.2781635199485982,0.11334961132596733,0.4167558288001258
314,3.812101911,Shariatpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1197,27,24.0,85,90,55.0,0.391216738930908,0.28931886348989155,0.3219231427759088,0.1075439357839724,0.3540776787779843
269,2.780669145,Sherpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,748,27,24.0,85,90,,0.355035413839545,0.29460509602354257,0.2711154964219722,0.16502902186264995,0.2796499492964726
324,2.163580247,Sirajganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,701,27,24.0,85,90,,0.3198299670185812,0.24989856833063176,0.14497477335042325,0.11812196601056082,0.3297344337720062
221,1.787330317,Sunamganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,395,27,24.0,85,90,54.0,0.5312190703372729,0.12306212241988101,0.0079277229735016,0.29259798996788644,0.2960996814095912
349,1.303724928,Sylhet,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,455,27,24.0,85,90,54.0,0.4606201196420315,0.18228701694521715,0.2776328969217867,0.18602871537634671,0.3607174177912129
497,1.883299799,Tangail,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,936,27,24.0,85,90,60.0,0.2360260118339428,0.2444596214893054,0.2475414525208851,0.12652944493921536,0.3748701758536493
470,1.531914894,Thakurgaon,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,720,27,24.0,85,90,,0.532704520344867,0.3554588979066214,0.3704238008493431,0.13962142144956768,0.433583087795228
51,0.5294117647,Bagerhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,27,35,20.0,80,100,57.0,0.5711876241926808,0.287312050245718,0.5209035211125709,0.1388414229890998,0.533074061065529
105,1.238095238,Bandarban,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,130,35,20.0,80,100,55.0,0.5676824803630925,0.42221686936355685,0.56465406377732,0.14501567882028285,0.6821383327059017
23,1.695652174,Barguna,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,39,35,20.0,80,100,57.0,0.3352139518717137,0.26716913754367533,0.46005407100422857,0.12412513381923806,0.291063589685606
228,1.157894737,Barishal,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,264,35,20.0,80,100,,0.43248229774155,0.26559321534220287,0.4341648750731914,0.11591376845638589,0.2533858903228801
171,1.421052632,Bhola,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,243,35,20.0,80,100,56.0,0.3010654880049462,0.16753355344065837,0.32749655180555476,0.10438886589968699,0.243217327760463
53,3.018867925,Bogura,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,160,35,20.0,80,100,,0.5031143822226227,0.24482933862487358,0.4451416864588663,0.16693006961561402,0.3907901958771589
151,2.437086093,Brahmanbaria,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,368,35,20.0,80,100,54.0,0.6120203918074798,0.23444297780180728,0.3307084410611419,0.17868646305745714,0.3909190194818471
71,1.901408451,Chandpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,135,35,20.0,80,100,,0.4859674573852385,0.2548366377950306,0.40607724627391495,0.12096974501188919,0.3913421262911484
6,0.6666666667,Chapai Nawabganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,4,35,20.0,80,100,,0.5329944189746634,0.3372612035172019,0.39205682111335066,0.1147382202205774,0.4431037695451635
143,1.566433566,Chattogram,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,224,35,20.0,80,100,,0.4802903771854044,0.32713630874115324,0.5465999003425062,0.1342962975376958,0.5031925773161925
71,2.549295775,Chuadanga,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,181,35,20.0,80,100,,0.6064678529651709,0.3823830101901561,0.37246684066481406,0.154877798331908,0.5937943182711736
81,2.790123457,CoxsBazar,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,226,35,20.0,80,100,55.0,0.4628693746612334,0.33720276938798566,0.4393519451254522,0.10310979022910116,0.4613461644922925
236,3.279661017,Cumilla,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,774,35,20.0,80,100,,0.5910383419566766,0.271478511765347,0.4874035098281556,0.1745140803405001,0.4346417753677448
133,2.887218045,Dhaka,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,384,35,20.0,80,100,,0.4340019668066029,0.22315301908069046,0.3739978340952797,0.0989027279370771,0.344767292591086
106,1.273584906,Dinajpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,135,35,20.0,80,100,,0.5768919544682428,0.2533261295893854,0.5239328823548817,0.20491468513795233,0.4042335990913202
137,2.854014599,Faridpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,391,35,20.0,80,100,,0.5101997893014788,0.2772359947938626,0.4589359376067993,0.15523568692448178,0.4746373619141085
42,2.357142857,Feni,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,99,35,20.0,80,100,,0.5023790786684436,0.21833756711209312,0.5346346076270578,0.19884813851140481,0.4589202557758623
84,1.845238095,Gaibandha,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,155,35,20.0,80,100,57.0,0.5052634601391561,0.21015420234505605,0.4143047369498758,0.1616272406504044,0.3434167606212545
37,1.189189189,Gazipur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,44,35,20.0,80,100,,0.5111937838721802,0.22008960458844412,0.4239447020268672,0.16125202091849702,0.3482783737758274
60,1.283333333,Gopalganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,77,35,20.0,80,100,56.0,0.6330877335678394,0.3691494532936191,0.5529510431533057,0.11928390935418799,0.4545933382146112
35,1.085714286,Habiganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,38,35,20.0,80,100,,0.6014605348999472,0.23384491396529422,0.34940311996626405,0.1635222211819455,0.4730658538368976
190,1.742105263,Jamalpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,331,35,20.0,80,100,,0.5278123755787749,0.18828542064589698,0.3754107767415175,0.1771162374362788,0.3849267622873427
0,#DIV/0!,Jashore,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,,0.6067794453589154,0.33783760911597566,0.543372186262044,0.17360816769554424,0.4688805230475235
103,1.203883495,Jhallokati,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,124,35,20.0,80,100,,0.5179106140943847,0.3616979451373176,0.5986356350553269,0.135604682477736,0.4152984185672557
57,1.333333333,Jhenaidah,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,76,35,20.0,80,100,,0.6072717913709762,0.36531338989666695,0.5329267355608904,0.16726150326170103,0.5172636126901161
59,1.86440678,Joypurhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,110,35,20.0,80,100,64.0,0.4871203122169448,0.2968723001423566,0.5072211101913036,0.19817527658994916,0.4013493246727935
205,1.687804878,Khagrachari,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,346,35,20.0,80,100,54.0,0.5737845474176946,0.39677934359304584,0.551657177663618,0.17497491206229435,0.6273542204861793
29,1.103448276,Khulna,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,32,35,20.0,80,100,59.0,0.4979323952822052,0.24397620412607682,0.4768808779489006,0.1322273009222973,0.4395870026247023
11,2.272727273,Kishoreganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,25,35,20.0,80,100,,0.6380676429483706,0.1098153469014769,0.12134424014598144,0.22309980642748423,0.4131448806084709
154,1.597402597,Kurigram,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,246,35,20.0,80,100,,0.4446969686649252,0.17857714693215002,0.41611921889355363,0.14753244071088972,0.294759011881437
0,#DIV/0!,Kushtia,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,,0.5026391517689011,0.326521120704424,0.4428746170924917,0.1251151309263097,0.5144873456235682
138,2.847826087,Lakshmipur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,393,35,20.0,80,100,56.0,0.4099483108021562,0.21923038656445634,0.3803014351597838,0.13441667120363743,0.329965698770968
96,1.864583333,Lalmonirhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,179,35,20.0,80,100,,0.5685270716402814,0.2704873441797646,0.5229435337718871,0.1667040205554134,0.4948821771436415
41,1.487804878,Madaripur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,61,35,20.0,80,100,56.0,0.5126870864671587,0.2883052855979956,0.48720447051668314,0.13844001551004356,0.434792084871636
12,1.083333333,Magura,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,13,35,20.0,80,100,61.0,0.5805999045721482,0.3396062842219667,0.5348021394978199,0.1647837867147049,0.4803835186927634
0,#DIV/0!,Manikganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,,0.4337041495265221,0.22731981326425843,0.41540088024896,0.11108516710471565,0.1994612868881428
24,2.708333333,Meherpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,65,35,20.0,80,100,65.0,0.5708640413836734,0.4030249804421314,0.3908698203464722,0.15608966887371956,0.6363343859653814
68,0.9411764706,Moulvibazar,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,64,35,20.0,80,100,,0.5076200516171026,0.2906719225724284,0.4582002612941123,0.11148583428925816,0.4889183454377723
52,1.480769231,Munshiganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,77,35,20.0,80,100,,0.4965979715632833,0.2521612681046196,0.3966906142497604,0.13819303473137132,0.521983445304389
238,2.571428571,Mymensingh,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,612,35,20.0,80,100,,0.5686833849186683,0.20382224299342838,0.5802072434865271,0.20456753195614702,0.2832779421973829
61,2.295081967,Naogaon,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,140,35,20.0,80,100,,0.6201124466265265,0.25395382266516897,0.4867980477394219,0.17985023116656124,0.3741281428245409
37,1.108108108,Narail,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,41,35,20.0,80,100,58.0,0.574803629810534,0.3130572171474024,0.5023501757492198,0.13456367139924813,0.4757956922331443
61,1.524590164,Narayanganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,93,35,20.0,80,100,,0.4347229780450177,0.26364173427227405,0.3495276482323971,0.08135352045242539,0.3254064295331264
4,2.75,Narsingdi,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,11,35,20.0,80,100,,0.5675183682230315,0.26724475343705595,0.4035722195017175,0.1483748537813186,0.387696320210425
33,1.727272727,Natore,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,57,35,20.0,80,100,,0.6157551872850959,0.313090291936011,0.3860207300644457,0.17616092918044354,0.5612003405949629
71,1.76056338,Netrokona,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,125,35,20.0,80,100,,0.638234140226114,0.10201508923383355,0.3422064426038478,0.21042180675129202,0.3702446184726372
147,1.816326531,Nilphamari,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,267,35,20.0,80,100,,0.604066391741781,0.2535372808069242,0.5486483070922028,0.1988413332951838,0.446760339331025
175,1.925714286,Noakhali,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,337,35,20.0,80,100,55.0,0.4854136963654465,0.2147004189646589,0.4177507491506494,0.16486462042989006,0.4522745592492853
26,1.807692308,Pabna,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,47,35,20.0,80,100,,0.5026473561162811,0.3077373300166943,0.42251757952291263,0.11474408351960869,0.4649989728650389
186,1.258064516,Panchagar,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,234,35,20.0,80,100,,0.4949864884497696,0.3109626764513986,0.5171154443562651,0.18546635943578177,0.4220167525726432
72,1.180555556,Patuakhali,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,85,35,20.0,80,100,,0.3271561678385286,0.2255954354302963,0.4935695825619868,0.1545707053581622,0.2752790517888959
0,#DIV/0!,Pirojpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,57.0,0.5271361118307798,0.33090820469875537,0.5689410239309609,0.1367956619562095,0.3932548344744789
0,#DIV/0!,Rajbari,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,60.0,0.4806919129357807,0.31123612695453573,0.46245153404869815,0.12491126037383062,0.445050413155566
50,1.68,Rajshahi,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,84,35,20.0,80,100,65.0,0.4771080227246705,0.30680616991015924,0.3904977265295081,0.12240444790602321,0.4500902862447303
99,2.292929293,Rangamati,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,227,35,20.0,80,100,,0.4965180374554424,0.37181924075012984,0.5671301359510404,0.1686898767010739,0.6310743550546144
290,2,Rangpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,580,35,20.0,80,100,59.0,0.5272187009814302,0.24653759346528306,0.5431476811347895,0.19249302446660657,0.4282935836855661
30,0.8333333333,Satkhira,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,25,35,20.0,80,100,59.0,0.4835354065029546,0.22486603275669892,0.4124134270358451,0.13603899379658627,0.416821054986026
32,1.375,Shariatpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,44,35,20.0,80,100,55.0,0.4511789681561877,0.2602973510799411,0.4214326000383027,0.12578659958558797,0.391216738930908
108,3.157407407,Sherpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,341,35,20.0,80,100,,0.6297376902178687,0.20874642307968352,0.5023450503179366,0.21035709649956724,0.355035413839545
102,1.705882353,Sirajganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,174,35,20.0,80,100,,0.4737362339881535,0.17885706805732873,0.3010542563846624,0.13512186004086055,0.3198299670185812
32,1.9375,Sunamganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,62,35,20.0,80,100,54.0,0.6219959069450288,0.0005836806217832183,0.0388675287511582,0.24767176740922317,0.5312190703372729
60,1.5,Sylhet,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,90,35,20.0,80,100,54.0,0.4933672733095434,0.11912980680806325,0.41810031798021796,0.18567487388118223,0.4606201196420315
226,4.026548673,Tangail,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,910,35,20.0,80,100,60.0,0.5155877071618177,0.17318184244897197,0.4660683481933595,0.1771759027310888,0.2360260118339428
58,1.189655172,Thakurgaon,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,69,35,20.0,80,100,,0.5465011801065398,0.32268169704227967,0.5247897143684177,0.17175612358544057,0.532704520344867
454,1.36123348,Bagerhat,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,618,30,10.0,75,85,57.0,0.2844793013289463,0.23821166724075277,0.3429688977393489,0.09652733906791956,0.5711876241926808
226,2.362831858,Bandarban,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,534,30,10.0,75,85,55.0,0.3876779567270571,0.3489265405443429,0.4620997679298378,0.09597395821629838,0.5676824803630925
120,2.025,Barguna,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,243,30,10.0,75,85,57.0,0.2876097437686987,0.27116132180226765,0.2617423420410953,0.07026541329183024,0.3352139518717137
423,1.628841608,Barishal,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,689,30,10.0,75,85,,0.3100169088937738,0.2514404809436094,0.2589063855135434,0.06543579575844694,0.43248229774155
307,2.315960912,Bhola,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,711,30,10.0,75,85,56.0,0.2246323016939531,0.18231466052209355,0.16296817939927807,0.061504792732019586,0.3010654880049462
359,2.883008357,Bogura,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1035,30,10.0,75,85,,0.3974557819503149,0.19755007220112336,0.20904663597402867,0.10305708772996514,0.5031143822226227
1047,3.11843362,Brahmanbaria,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,3265,30,10.0,75,85,54.0,0.4667222562628336,0.14713536984204564,0.17786174836625204,0.13246326670352684,0.6120203918074798
261,1.295019157,Chandpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,338,30,10.0,75,85,,0.2824497786894116,0.22561281766644825,0.2581416747172159,0.04552266392280595,0.4859674573852385
347,1.492795389,Chapai Nawabganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,518,30,10.0,75,85,,0.3377839429676815,0.31962768371188344,0.3292237006651775,0.06116090687191648,0.5329944189746634
1341,1.625652498,Chattogram,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2180,30,10.0,75,85,,0.3406132785765541,0.29431979663230645,0.36003462999451047,0.08510041123416215,0.4802903771854044
602,2.99833887,Chuadanga,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1805,30,10.0,75,85,,0.4685908909016339,0.36276367419296474,0.3023487071735631,0.11232428939152735,0.6064678529651709
421,2.095011876,CoxsBazar,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,882,30,10.0,75,85,55.0,0.362233654035479,0.3047962050267161,0.3324663514621032,0.037054695252635696,0.4628693746612334
548,1.888686131,Cumilla,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1035,30,10.0,75,85,,0.2799573140061434,0.1999879691820896,0.2900040727070012,0.10481436569311786,0.5910383419566766
779,1.779204108,Dhaka,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1386,30,10.0,75,85,,0.2053280197750239,0.2563885672283148,0.24107847042036,0.05695542531058691,0.4340019668066029
577,1.710571924,Dinajpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,987,30,10.0,75,85,,0.3864902076658625,0.22856371601350683,0.20988268083851164,0.12995095219579894,0.5768919544682428
483,1.507246377,Faridpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,728,30,10.0,75,85,,0.1596716045798009,0.39994181135601065,0.2714789233212971,0.1259735887027366,0.5101997893014788
120,1.033333333,Feni,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,124,30,10.0,75,85,,0.3154547680727988,0.13071191603818355,0.23709407125198265,0.1245259966092435,0.5023790786684436
255,1.823529412,Gaibandha,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,465,30,10.0,75,85,57.0,0.2560613395709359,0.15613411479308092,0.20329836906641224,0.10998707966426004,0.5052634601391561
305,1.31147541,Gazipur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,400,30,10.0,75,85,,0.3013299480303391,0.1872312582202506,0.21509494278868654,0.11410875475355643,0.5111937838721802
209,1.196172249,Gopalganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,250,30,10.0,75,85,56.0,0.365624571223079,0.37853873669257804,0.39025460524338434,0.04790497411059209,0.6330877335678394
255,1.717647059,Habiganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,438,30,10.0,75,85,,0.4094105700184439,0.17952594311991696,0.19529209084490703,0.09611588037418557,0.6014605348999472
604,1.740066225,Jamalpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1051,30,10.0,75,85,,0.2203033803902141,0.14585569043553986,0.16955802522658908,0.06893569815470343,0.5278123755787749
943,3.20678685,Jashore,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,3024,30,10.0,75,85,,0.5094016354846946,0.29320289273392114,0.2912763909727575,0.11212784760254979,0.6067794453589154
273,1.838827839,Jhallokati,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,502,30,10.0,75,85,,0.3844964290526782,0.3832702825917831,0.3690322274616547,0.08652565584632735,0.5179106140943847
533,2.82739212,Jhenaidah,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1507,30,10.0,75,85,,0.4932941383053687,0.36160886986069957,0.3116460183597643,0.08413903080496142,0.6072717913709762
185,2.448648649,Joypurhat,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,453,30,10.0,75,85,64.0,0.5481632788078854,0.2640058666780035,0.2153012581281194,0.15922385115313176,0.4871203122169448
