Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Std,NDVI_Season_CV,Avg_Salinity_Index,pH,Clay,Sand,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index,Satellite_Info_1,Satellite_Info_2,Soil_Nutrient_Index,Heavy_Rain_Event
399,11.37092732,Pabna,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,4537,70,302.5661791269482,16.930163482791954,0.017099365629477,0.0537217447766507,947.9696019997368,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2409,0.0458,Moderate,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,0,11.37092731829574,10.0,0.5,-1.41699828196409,-1.6070647612996571,-0.7163506146840665,1
399,2.055137845,Chuadanga,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,820,60,302.6468561669504,-7493.133024076198,0.2145935717567126,0.4967737629336726,710.1506447053257,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2506,0.0454,Optimal,3.0,2.198455284552846,7.92,0.06,27.71,Moderate Risk,0,2.055137844611529,17.0,0.5833333333333334,1.323581370298003,1.8072681384055425,-0.638460036239235,1
399,2.127819549,Gazipur,Kharif 2,21.0,Puishak,Aug,Sep to Jan,Feb,849,65,301.7568517672554,-7492.911313361768,0.2435531868654238,0.6233159943567935,785.7530389378867,5.75,32.53,28.89,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3495,0.0191,Optimal,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,2.1278195488721803,18.0,0.4615384615384615,1.2766123901506192,2.6761309390969816,-0.9146346973064116,1
400,2.9675,Nilphamari,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,1187,60,301.97084467261857,21.96477305865558,0.1483526648896674,0.6114291643920707,859.0639445887105,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2205,-0.0135,Moderate,28.0,1.8755737704918032,7.13,0.01,48.11,High Risk,0,2.9675,12.0,0.3666666666666666,-2.362781897304748,0.9869317372354048,-1.079924326687568,1
400,1.2325,Patuakhali,Kharif 1,25.0,Amra,June,June to August,August to September,493,60,302.59619615824204,18.73854848207652,0.0633746104172621,0.2466726058351262,937.9013015939954,5.73,25.82,35.1,1.32,9.46,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4298,0.0227,Optimal,0.0,3.684180327868853,7.13,0.09,59.17,Low Risk,0,1.2325,10.0,0.5,-2.687649528658169,-0.4513445983197222,-0.648724779554988,1
400,16.7225,Brahmanbaria,Kharif 1,25.0,Green Coconut,May,June to August,August to September,6689,60,302.06439932592093,18.65035059330932,0.1707935775109385,0.7198449407385563,799.0592515618822,5.7,34.18,25.82,1.29,8.61,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3549,-0.0014,Optimal,42.5,2.309754098360656,6.61,0.12,42.21,High Risk,0,16.7225,10.0,0.5,-2.75838926937129,1.6707800702385098,2.029774452771957,1
400,2.45,Meherpur,Rabi,20.0,Boroi,February,No Need to Do,February to March,980,50,298.2055057151844,-2493.0144663616484,0.078665784749741,0.143264779131798,831.1397555576286,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2304,0.0708,Moderate,0.0,1.4605833333333331,4.88,0.07,4.25,Low Risk,0,2.45,10.0,0.5,2.35402083733199,-1.786809261743975,-0.8284322461055669,0
400,3.1075,Sunamganj,Rabi,20.0,Boroi,March,No Need to Do,February to March,1243,50,297.5547697580556,-2494.812104712428,0.1852503651259563,0.4400892881778041,707.4468735394969,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2304,0.0526,Moderate,0.0,1.1945,3.59,0.04,4.76,Low Risk,0,3.1075,10.0,0.5,0.3379539971176433,0.4805479822999256,-1.2076847204063133,0
400,3.225,Sherpur,Rabi,20.0,Boroi,August,No Need to Do,February to March,1290,50,297.7995697990896,-2493.982259965472,0.1504598661358505,0.3578547300523578,747.9250880594643,5.74,31.38,27.07,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2332,0.0313,Moderate,0.0,1.225,4.57,0.07,4.3,Low Risk,0,3.225,10.0,0.5,0.1342894431647006,-0.0151431491079536,0.7097304939819942,0
400,3.615,Madaripur,Rabi,20.0,Boroi,November,No Need to Do,February to March,1446,50,298.7342401707649,-2496.5230517070154,0.0545707271172381,0.1253076374062932,723.598179423401,5.63,31.52,30.48,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3335,0.0857,Optimal,0.0,1.3698333333333332,4.8,0.05,7.71,Low Risk,0,3.615,10.0,0.5,0.3413307216423879,-1.955570441043112,1.5106726216616584,0
400,11.995,Mymensingh,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,4798,70,302.3385341369217,22.279740365974035,0.0648248339236543,0.2946169710354747,902.6254778032315,5.73,31.27,29.94,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2341,0.0116,Moderate,15.0,1.924918032786885,6.08,0.13,73.12,Moderate Risk,0,11.995,10.0,0.5,-2.988256018435448,-0.2398332307959573,-1.1597349023648824,1
400,13.33,Sunamganj,Kharif 1,34.5,Jack Fruit,April,No Need to Do,April to June,5332,70,300.21018981220266,24.674549068253903,0.1816336852597861,0.0,1070.6503064634555,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3279,-0.0094,Optimal,5.0,1.693032786885246,6.12,0.11,120.01,Moderate Risk,0,13.33,25.0,0.6714285714285714,-5.937863527961503,3.358597157831506,-1.2076847204063133,1
400,25.9675,Rajshahi,Kharif 1,34.5,Jack Fruit,April,No Need to Do,April to June,10387,70,303.52703994523426,14.988353919696678,0.0723563865296984,0.2390781292762124,981.1632526809556,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2191,0.0362,Moderate,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,0,25.9675,25.0,0.6714285714285714,-1.65562637644032,-0.4025209911797337,-0.7103375852037501,1
400,3.965,Magura,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,1586,75,301.92520229759305,-7492.926031211748,0.2178029388297933,0.4706404262676674,717.9134368905294,5.92,30.11,20.69,1.28,11.68,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2823,0.0455,Optimal,0.0,2.1582926829268296,7.83,0.11,35.83,Low Risk,0,3.965,12.0,0.2933333333333333,2.601516436275201,1.5696658284101497,0.3874330771727772,1
400,5.4775,Jhenaidah,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,2191,52,302.18858403031936,-7492.910794122145,0.1986776556458701,0.3953735324754241,683.9099685457547,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2825,0.0292,Optimal,0.0,2.1582926829268296,7.83,0.11,35.83,Low Risk,0,5.4775,17.0,0.6153846153846154,3.3629277471653976,0.7324241925185622,-0.3020893337143854,1
401,3.478802993,Jhenaidah,Rabi,25.0,Danta Shak,March,April to Aug,Sep,1395,75,298.5706510060384,-2494.129128568497,0.097682578161477,0.2004264559607635,689.0704221881782,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2623,0.0365,Optimal,0.0,1.4094166666666663,4.93,0.06,5.26,Low Risk,0,3.478802992518703,14.0,0.4266666666666667,0.854180109047176,-1.302568479957929,-0.3020893337143854,0
402,12.6119403,Panchagar,Rabi,25.0,Banana,Jan,Jan to Jan,Jan,5070,75,298.0945042565472,-2495.7410063155894,0.0899047166020613,0.2309133414603222,921.679974999059,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2338,0.0448,Moderate,0.0,1.1396666666666666,6.48,0.01,3.5,Low Risk,0,12.611940298507465,20.0,0.4666666666666667,-0.8646203876004026,-0.9877450272643818,-0.545552610126157,0
402,3.082089552,Nilphamari,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,1239,60,301.5874089181145,-7492.915606780793,0.1464585882642648,0.3120337000260089,662.4876899141161,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2032,-0.0078,Moderate,0.0,1.7053658536585363,6.02,0.02,40.41,Low Risk,0,3.082089552238806,17.0,0.5833333333333334,1.8741481114865808,0.3401724810309678,-1.079924326687568,1
402,1.099502488,Natore,Kharif 2,25.0,Barbati,Sep,Oct to Dec,December to April,442,60,301.77013958124627,-7492.925923980239,0.2252885638814855,0.5851160171311833,745.9808383481169,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2387,0.039,Moderate,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,1.099502487562189,10.0,0.5,0.761519243987479,1.8282412579108007,-1.025362468666997,1
403,1.739454094,Tangail,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,701,70,302.36742401824944,19.295412386972487,0.0386502831782179,0.2187616492563127,1027.7592711732273,5.71,28.16,38.4,1.29,16.11,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2977,0.0086,Optimal,42.5,2.3401639344262297,6.82,0.09,36.24,High Risk,0,1.739454094292804,10.0,0.4,-3.104426161616341,-0.2411440961039578,0.4061984056350668,1
403,4.258064516,Naogaon,Kharif 1,29.0,Guava,April,No Need to Do,Throuout The Year,1716,50,303.3169795248578,18.024082781651924,0.0838175997881575,0.3323726334578993,1078.3431185309885,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2425,0.0361,Moderate,42.5,2.2068032786885245,6.02,0.07,20.44,High Risk,0,4.258064516129032,12.0,0.7,-2.271464230690235,0.0519044574028812,-1.6238030944783033,1
403,2.744416873,Gopalganj,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,1106,65,301.0418466723125,-7492.930693000751,0.1281471103202094,0.2415230469733384,647.2486283291205,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.7751,0.2968,Optimal,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,2.7444168734491314,10.0,0.4615384615384615,2.4370044805861864,-0.8336544486951788,1.778379570909555,1
403,0.935483871,Meherpur,Rabi,22.5,Chili,Oct,Nov to March,March to April,377,50,298.2055057151844,-2493.0144663616484,0.078665784749741,0.143264779131798,831.1397555576286,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.238,0.0592,Moderate,0.0,1.4605833333333331,4.88,0.07,4.25,Low Risk,0,0.935483870967742,15.0,0.6,2.35402083733199,-1.786809261743975,-0.8284322461055669,0
403,5.76426799,Gopalganj,Kharif 2,21.0,Puishak,Aug,Sep to Jan,Feb,2323,65,301.0418466723125,-7492.930693000751,0.1281471103202094,0.2415230469733384,647.2486283291205,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.7847,0.2725,Optimal,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,5.764267990074441,18.0,0.4615384615384615,2.4370044805861864,-0.8336544486951788,1.778379570909555,1
405,4.735802469,Sirajganj,Kharif 1,22.5,Chalkumra,March,April to July,July to Oct,1918,65,301.4346498654085,19.1867737579304,0.055318296172112,0.285235320591688,1122.7924980279338,5.87,30.62,29.44,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2753,0.0263,Optimal,42.5,2.3401639344262297,6.82,0.09,36.24,High Risk,0,4.735802469135803,9.0,0.4153846153846154,-3.608334211948392,-0.4237402514342654,-1.0264332601421282,1
405,3.414814815,Barishal,Kharif 1,27.5,Jambura,April,No Need to Do,May to June,1383,70,301.6005561214381,14.378429688984028,0.0610834471913354,0.2148024069942727,959.512963861418,5.73,27.75,24.02,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2778,0.0363,Optimal,16.0,3.0311475409836066,6.44,0.07,35.44,High Risk,0,3.414814814814815,5.0,0.4285714285714285,-1.722027696119141,-0.5601305263115808,1.7433693429784514,1
405,2.565432099,Gopalganj,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,1039,65,301.0418466723125,-7492.930693000751,0.1281471103202094,0.2415230469733384,647.2486283291205,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.7847,0.2725,Optimal,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,2.565432098765432,18.0,0.4615384615384615,2.4370044805861864,-0.8336544486951788,1.778379570909555,1
406,58.55665025,Natore,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,23774,60,302.7415704302814,17.52162262926147,0.0793888524848094,0.2413669326638752,960.0138522252588,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1944,0.055,Moderate,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,0,9.28552890834909,29.0,0.5833333333333334,-1.3605748706341705,-0.5732960155004557,-1.025362468666997,1
407,4.061425061,Bogura,Kharif 1,22.5,Chalkumra,March,April to July,July to Oct,1653,65,302.10831469026914,21.623602122603792,0.1146683263696878,0.4253665725235102,1086.6998506354364,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2712,0.0263,Optimal,42.5,2.442459016393443,6.82,0.06,31.2,High Risk,0,4.061425061425061,9.0,0.4153846153846154,-2.153183467701252,0.7075917008512003,-0.6760207239667326,1
407,1.680589681,Mymensingh,Kharif 1,25.0,Amra,June,June to August,August to September,684,60,302.3385341369217,22.279740365974035,0.0648248339236543,0.2946169710354747,902.6254778032315,5.73,31.27,29.94,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3725,-0.0052,Optimal,15.0,1.924918032786885,6.08,0.13,73.12,Moderate Risk,0,1.6805896805896805,10.0,0.5,-2.988256018435448,-0.2398332307959573,-1.1597349023648824,1
407,4.302211302,Narsingdi,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,1751,70,301.560318868846,-7492.915616444734,0.1480809397218583,0.3677611557643428,736.8481399688881,5.47,35.94,30.81,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3069,0.0312,Optimal,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,4.302211302211302,22.0,0.4285714285714285,1.220851711769181,0.7014477541464318,-0.3222700051055954,1
408,2.892156863,Jamalpur,Rabi,25.0,Danta Shak,March,April to Aug,Sep,1180,75,298.0265733654185,-2494.871072586511,0.0869700617617703,0.2097059728978707,877.9375351013939,5.78,29.99,31.6,1.28,12.56,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.272,0.0133,Optimal,0.0,1.225,4.57,0.07,4.3,Low Risk,0,2.892156862745098,14.0,0.4266666666666667,-0.2433056015460147,-1.0942897527713509,0.4183817249211348,0
408,3.495098039,Chapai Nawabganj,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,1426,75,301.79741666162204,-7492.923501984807,0.1427347975779748,0.3370103491647832,745.512818127511,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2135,0.0398,Moderate,17.0,2.312439024390244,8.68,0.04,23.44,High Risk,0,3.4950980392156863,12.0,0.2933333333333333,0.855698242098597,0.2979731855813141,-1.2373109601588426,1
408,3.600490196,Khulna,Kharif 2,21.0,Puishak,Aug,Sep to Jan,Feb,1469,65,300.41695367768114,-7492.927155914711,0.1420088630458331,0.3141622104344583,682.1590194281182,5.81,32.95,24.57,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4971,0.087,Optimal,0.0,2.0617073170731706,7.47,0.15,38.97,Low Risk,0,3.6004901960784315,18.0,0.4615384615384615,1.8190998872998203,-0.055969212801458,-0.3468911027227658,1
409,2.41809291,Panchagar,Rabi,25.0,Danta,March,April to Aug,Sep,989,75,298.0945042565472,-2495.7410063155894,0.0899047166020613,0.2309133414603222,921.679974999059,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3092,0.0032,Optimal,0.0,1.1396666666666666,6.48,0.01,3.5,Low Risk,0,2.4180929095354524,14.0,0.4266666666666667,-0.8646203876004026,-0.9877450272643818,-0.545552610126157,0
409,0.9095354523,Lalmonirhat,Rabi,27.5,Groundnut,Oct,Nov to March,March to April,372,80,297.41920948481675,-2495.398830403696,0.1111597398386751,0.2524945881724446,887.7887755558337,5.71,32.93,35.66,1.29,7.22,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1983,0.005,Moderate,0.0,1.2979166666666666,6.09,0.04,4.45,Low Risk,0,0.9095354523227384,15.0,0.4375,0.3133726254208988,-0.9350759891323964,2.276385067585696,0
409,1.860635697,Sylhet,Kharif 2,25.0,Barbati,Sep,Oct to Dec,December to April,761,60,301.5267317521868,-7492.918013041075,0.1554601891753494,0.400172528229801,736.6644168555143,5.61,28.45,42.62,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3436,0.0261,Optimal,2.0,1.23,5.03,0.02,58.31,Moderate Risk,0,1.860635696821516,10.0,0.5,0.0823988617441615,0.7619553228523099,-0.2194137775898042,1
410,2.117073171,Kurigram,Rabi,25.5,Karala,Feb,March to July,Aug to Sep,868,85,297.4079827860363,-2495.884359571193,0.0809085946949536,0.2488977639995626,930.224707307822,5.63,32.46,34.49,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3247,0.0256,Optimal,0.0,1.2979166666666666,6.09,0.04,4.45,Low Risk,0,2.1170731707317074,3.0,0.3176470588235294,-2.104950158200852,-1.0887686079936305,-0.2670805270454509,0
410,2.546341463,Netrokona,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,1044,75,301.18926782378696,24.30309531048737,0.1053670373033821,1.0527844493067329,1069.9986016871403,5.92,36.51,29.44,1.29,10.31,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.351,-0.0027,Optimal,15.0,1.924918032786885,6.08,0.13,73.12,Moderate Risk,0,2.546341463414634,20.0,0.4,-5.216917187066644,1.280233721907207,-0.0759431695087267,1
410,7.382926829,Madaripur,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,3027,75,301.0636470176722,-7492.913336056465,0.1480005797634093,0.3403064625939611,747.762894569038,5.63,31.52,30.48,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3544,0.0705,Optimal,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,7.382926829268293,12.0,0.2933333333333333,1.2465698060334396,0.3694915034568404,1.5106726216616584,1
411,1.104622871,Khagrachari,Kharif 1,27.0,Maize 1,March,April to May,June to July,454,60,302.52778015570885,17.051875892082368,0.14018144256032,0.3790775086043904,845.5260138827657,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2925,0.0278,Optimal,22.0,0.2070491803278688,0.99,0.01,42.59,High Risk,0,1.1046228710462287,14.0,0.5666666666666667,2.202358237130936,1.0889741247588445,-1.7099426415489742,1
411,2.761557178,Gaibandha,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,1135,75,300.81797875461086,-7492.912896880456,0.15295885284798,0.4113531876251871,775.7867248374891,5.59,36.5,26.57,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2706,0.0386,Optimal,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,2.761557177615572,17.0,0.4666666666666667,0.0753633805611581,0.6657156369539468,-1.0066614655970505,1
411,2.126520681,Bhola,Rabi,25.5,Karala,Feb,March to July,Aug to Sep,874,85,298.1301525442525,-2490.807414421786,0.035436529616362,0.1385339371719007,793.2705144665238,5.57,30.53,27.14,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2836,0.0354,Optimal,0.0,2.49725,5.94,0.12,12.64,Low Risk,0,2.1265206812652067,3.0,0.3176470588235294,-2.3485873031646287,-1.2912214801162505,2.2053602775339534,1
412,0.963592233,Bandarban,Kharif 1,27.0,Maize 1,March,April to May,June to July,397,60,303.21354727168864,15.42504534806945,0.1149608665731516,0.2832304532724113,871.774566824814,5.51,29.3,36.52,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2655,0.0319,Optimal,24.0,0.1083606557377049,0.93,0.0,42.6,High Risk,0,0.9635922330097088,14.0,0.5666666666666667,2.7449392193365765,0.5579705391794104,0.3442682368110966,1
412,0.7839805825,Khagrachari,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,323,70,300.92663672909936,-7492.931414551198,0.2211499054194972,0.3666408922942233,500.10725213700607,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3212,0.0324,Optimal,10.0,0.0971544715447154,0.86,0.0,48.38,Moderate Risk,0,0.7839805825242718,10.0,0.5,5.527041695073686,0.9246002383827668,-1.7099426415489742,1
412,1.86407767,Bandarban,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,768,70,303.21354727168864,15.42504534806945,0.1149608665731516,0.2832304532724113,871.774566824814,5.51,29.3,36.52,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2993,0.0171,Optimal,24.0,0.1083606557377049,0.93,0.0,42.6,High Risk,0,1.864077669902913,10.0,0.4,2.7449392193365765,0.5579705391794104,0.3442682368110966,1
412,3.667475728,Panchagar,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,1511,70,303.07508689616765,20.56698645745927,0.1685291357776512,0.5686771742050862,876.4432697540432,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3115,-0.006,Optimal,17.0,1.619344262295082,6.43,0.04,57.7,High Risk,0,3.66747572815534,10.0,0.4,-0.5618216846549959,0.9470611715881926,-0.545552610126157,1
412,7.410194175,Dhaka,Kharif 2,18.0,Carrot,Oct,Nov to Feb,March,3053,47,302.1957963723053,-7492.928050089005,0.1337037029818151,0.3893907140005254,906.1117998042616,5.49,40.33,25.96,1.32,11.22,Acidic (Chua),Low,Clayey (Sét),0.2803,0.0444,Optimal,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,7.410194174757281,6.0,0.4468085106382978,-0.6931501379503741,0.505756517815863,-1.920032618676342,1
412,0.3495145631,Jhallokati,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,144,65,300.9997062162447,-7492.904352056608,0.2211163756953294,0.402690654874125,569.17247021854,5.93,31.9,16.34,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2623,0.0568,Optimal,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0.3495145631067961,15.0,0.4615384615384615,3.730298118526304,1.2812276945684546,0.2274645318400207,1
413,4.128329298,Naogaon,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,1705,75,301.8534952688643,-7492.914971370762,0.17633304384791,0.4003378014353128,715.3122681658049,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.253,0.0372,Optimal,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,4.128329297820823,17.0,0.4666666666666667,2.0645484883258374,0.8022216042432737,-1.6238030944783033,1
413,2.200968523,Narail,Rabi,17.5,Lemon,Jan,Jan to Jan,Jan,909,60,298.5110887420059,-2496.29435419244,0.0866664114584224,0.1888370853796122,697.2327337599921,5.75,29.12,33.18,1.33,11.08,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.5656,0.2204,Optimal,0.0,1.1035,4.02,0.01,4.17,Low Risk,0,2.2009685230024214,15.0,0.4166666666666667,0.2046991455249452,-1.6559770793823685,-1.1470154767101648,0
413,3.784503632,Shariatpur,Rabi,25.0,Banana,Jan,Jan to Jan,Jan,1563,75,298.75798283069685,-2496.975977827891,0.0411499312971375,0.1044403024357367,767.3770190351454,5.64,32.88,22.11,1.27,7.06,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2976,0.0427,Optimal,0.0,1.5768333333333333,4.92,0.03,6.57,Low Risk,0,3.7845036319612593,20.0,0.4666666666666667,-0.3766819689614679,-1.8887368362632613,1.129783218714213,0
413,2.389830508,Dinajpur,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,987,60,301.5642251475618,-7492.920845017315,0.2043221529514547,0.4507515401088504,713.9237103608938,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2276,0.0215,Moderate,0.0,1.9403252032520324,7.11,0.05,31.79,Low Risk,0,2.389830508474576,17.0,0.5833333333333334,2.462508233743632,1.48728007014412,-1.277515042615828,1
