AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Min Relative Humidity,Soil_Moisture_mm,pH,Clay,Sand,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Heat_Stress_Days,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Temp_Range,Satellite_Info_1,Satellite_Info_2,Soil_Nutrient_Index,Heavy_Rain_Event,LST_Adjusted
2.602564103,Jhenaidah,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,70,13.399109142973664,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2537,0.0349,Optimal,42.5,6.36,0.08,19.09,High Risk,0,2.602564102564102,10.0,-0.4461325206377542,-0.133786021450767,-0.3020893337143854,1,2.1218706190667262
5.126068376,Dinajpur,Kharif 1,29.0,Guava,April,No Need to Do,Throuout The Year,50,20.95896149202266,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2441,0.0181,Moderate,42.5,6.43,0.08,31.87,High Risk,0,5.1260683760683765,12.0,-2.257033632448604,1.3297789186686506,-1.277515042615828,1,1.0978767495325314
6.615384615,Patuakhali,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,60,-7493.005203445051,5.73,25.82,35.1,1.32,9.46,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2497,0.0506,Moderate,0.0,10.3,0.13,79.92,Low Risk,0,6.615384615384615,10.0,1.3147071421233163,2.340168523703744,-0.648724779554988,1,-1.0791826661632058
5.241452991,Munshiganj,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,75,-7492.906371046176,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2516,0.0366,Optimal,0.0,7.91,0.03,41.18,Low Risk,0,5.241452991452992,12.0,-0.0609761658491554,1.0255385705425526,0.6226459636965409,1,-0.49105056682930126
3.268656716,Cumilla,Kharif 2,25.0,Black Berry,June,July to August,June  to September,65,-7492.919316790945,5.39,36.14,26.69,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3425,-0.0079,Optimal,0.0,5.92,0.03,41.2,Low Risk,0,3.2686567164179103,10.0,1.7941829638023634,0.7874138216125778,-0.4337854993555278,1,0.0762808136669264
2.978678038,Bogura,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,60,-7492.924533433408,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2353,0.0335,Moderate,0.0,7.91,0.03,32.7,Low Risk,0,2.978678038379531,17.0,1.1194801860492478,1.841999527762384,-0.6760207239667326,1,-0.5973656857658511
1.330490405,Munshiganj,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,65,-7492.906371046176,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2816,0.0196,Optimal,0.0,7.91,0.03,41.18,Low Risk,0,1.3304904051172708,18.0,-0.0609761658491554,1.0255385705425526,0.6226459636965409,1,-0.49105056682930126
3.9,Kishoreganj,Rabi,25.0,Danta,March,April to Aug,Sep,75,-2495.6541020265936,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3131,0.0178,Optimal,0.0,4.29,0.01,4.09,Low Risk,0,3.9,14.0,0.3706085905499769,0.1206842730146301,0.0672443699865665,0,-0.4956706686600114
1.531914894,Thakurgaon,Rabi,25.5,Karala,Feb,March to July,Aug to Sep,85,-2495.33052670239,5.85,30.97,32.95,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.278,0.0129,Optimal,0.0,3.9,0.06,4.19,Low Risk,0,1.5319148936170213,3.0,0.3512674380935472,-1.0218858295271924,-0.1896617295769261,0,-0.4421864589330653
3.359574468,Naogaon,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,65,18.024082781651924,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2468,0.0327,Moderate,42.5,6.02,0.07,20.44,High Risk,0,3.3595744680851065,7.0,-2.271464230690235,0.0519044574028812,-1.6238030944783033,1,1.6498991903306433
3.391489362,Kishoreganj,Rabi,20.0,Boroi,October,No Need to Do,February to March,50,-2495.6541020265936,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.258,0.0475,Optimal,0.0,4.29,0.01,4.09,Low Risk,0,3.391489361702128,10.0,0.3706085905499769,0.1206842730146301,0.0672443699865665,0,-0.4956706686600114
5.34893617,Bagerhat,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,70,-7492.939971736703,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4458,0.07,Optimal,0.0,7.47,0.04,52.27,Low Risk,0,5.348936170212766,22.0,2.707741743694672,-0.8950599896279239,3.4267975907503105,1,-1.509959583176908
4.9,Moulvibazar,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,50,-2494.600208064441,6.08,32.01,29.74,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.325,0.0392,Optimal,0.0,3.7,0.01,4.37,Low Risk,0,4.9,10.0,0.6661247430412655,-1.840451934896208,-0.330268778472907,0,0.7553557555685302
5.582978723,Munshiganj,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,50,-2496.5480498691377,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2773,0.023,Optimal,0.0,4.12,0.08,4.9,Low Risk,0,5.582978723404255,10.0,0.201317587225234,-1.2194381732236907,0.6226459636965409,0,0.3675592907074474
3.78343949,Pabna,Rabi,25.0,Danta,March,April to Aug,Sep,75,-2494.7073894137466,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2786,0.0317,Optimal,0.0,5.1,0.04,4.76,Low Risk,0,3.78343949044586,14.0,-0.0493054322426711,-2.073899976135396,-0.7163506146840665,0,0.334024140416318
0.3864118896,Bhola,Rabi,17.5,Lemon,Jan,Jan to Jan,Jan,60,-2490.807414421786,5.57,30.53,27.14,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2739,0.0435,Optimal,0.0,5.94,0.12,12.64,Low Risk,0,0.386411889596603,15.0,-2.3485873031646287,-1.2912214801162505,2.2053602775339534,1,-3.5369277902746603
1.896186441,Barishal,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,65,-7492.914969743981,5.73,27.75,24.02,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3538,0.035,Optimal,0.0,8.09,0.1,57.23,Low Risk,0,1.896186440677966,18.0,1.1365497553867432,0.7479803276541248,1.7433693429784514,1,-0.990450860425824
26.82663848,Faridpur,Kharif 1,25.0,Green Papaya,June,June to August,August to September,60,14.708405095015756,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3696,0.0573,Optimal,42.5,6.07,0.04,25.46,High Risk,0,26.826638477801268,10.0,-0.5334615040089054,1.1951752852804756,-1.2197422314320323,1,0.30776839257237043
1.619450317,Lakshmipur,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,60,-7493.105147019739,5.84,38.4,24.54,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2458,0.0231,Moderate,0.0,7.82,0.03,47.08,Low Risk,0,1.6194503171247356,17.0,1.866414288695387,1.0694391285080525,1.5300984434907778,1,-1.0397656865036424
1.305907173,Noakhali,Kharif 2,21.0,Puishak,Aug,Sep to Jan,Feb,65,-7493.073638570928,5.79,33.46,29.05,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2883,0.022,Optimal,0.0,10.625,0.05,53.62,Low Risk,1,1.3059071729957803,18.0,2.456934406592592,1.8920271352823124,0.1670797779918249,1,-0.491426784034104
2.275789474,Chuadanga,Rabi,25.0,Danta,March,April to Aug,Sep,75,-2494.4405740755465,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2563,0.037,Optimal,0.0,4.92,0.06,4.55,Low Risk,0,2.2757894736842106,14.0,2.1542943057739388,-1.962203129411917,-0.638460036239235,0,-0.2735103020938823
0.2736842105,Bagerhat,Kharif 2,30.0,Mug,Feb,March to May,May,60,-7492.939971736703,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3304,0.0943,Optimal,0.0,7.47,0.04,52.27,Low Risk,0,0.2736842105263158,10.0,2.707741743694672,-0.8950599896279239,3.4267975907503105,1,-1.509959583176908
3.288421053,Khagrachari,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,70,-7492.931414551198,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3063,0.0336,Optimal,10.0,0.86,0.0,48.38,Moderate Risk,0,3.288421052631579,22.0,5.527041695073686,0.9246002383827668,-1.7099426415489742,1,-0.7404436054277994
2.785714286,Kishoreganj,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,70,21.137417434607904,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.326,0.0067,Optimal,42.5,6.17,0.05,53.7,High Risk,0,2.7857142857142856,10.0,-4.201686982108733,2.0812573114320854,0.0672443699865665,1,-1.3616832145965532
1.159663866,Lakshmipur,Kharif 1,27.5,Jambura,April,No Need to Do,May to June,70,15.462304615897516,5.84,38.4,24.54,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2183,0.012,Moderate,34.0,6.68,0.12,31.7,High Risk,0,1.1596638655462186,5.0,-1.3243537533537837,0.4621284012076127,1.5300984434907778,1,0.045777627920358555
2.320754717,Tangail,Rabi,25.0,Danta Shak,March,April to Aug,Sep,75,-2493.9728714482767,5.71,28.16,38.4,1.29,16.11,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2905,0.0162,Optimal,0.0,4.37,0.01,4.46,Low Risk,0,2.320754716981132,14.0,-0.0995422594243092,-0.1318158083755978,0.4061984056350668,0,-0.08483779506815381
4.830188679,Kushtia,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,75,-7492.915254480282,5.96,35.95,25.15,1.28,9.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2375,0.0413,Moderate,0.0,8.54,0.08,35.29,Low Risk,0,4.830188679245283,17.0,1.5196099228131217,0.5830166524434364,0.022190984457489,1,-0.25139048078432324
1.350730689,Faridpur,Kharif 1,25.0,Amra,June,June to August,August to September,60,14.708405095015756,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3696,0.0573,Optimal,42.5,6.07,0.04,25.46,High Risk,0,1.350730688935282,10.0,-0.5334615040089054,1.1951752852804756,-1.2197422314320323,1,0.30776839257237043
2.995824635,Khagrachari,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,60,-7492.931414551198,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2904,0.0325,Optimal,10.0,0.86,0.0,48.38,Moderate Risk,0,2.9958246346555324,17.0,5.527041695073686,0.9246002383827668,-1.7099426415489742,1,-0.7404436054277994
1.960334029,Panchagar,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,65,-7492.920725039061,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3067,0.0122,Optimal,0.0,4.56,0.03,49.36,Low Risk,0,1.9603340292275573,18.0,2.3829364702094087,0.4833363146101811,-0.545552610126157,1,0.032530919204987185
2.311064718,Khulna,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,65,-7492.927155914711,5.81,32.95,24.57,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4971,0.087,Optimal,0.0,7.47,0.15,38.97,Low Risk,0,2.3110647181628394,18.0,1.8190998872998203,-0.055969212801458,-0.3468911027227658,1,-1.250126656846021
2.322916667,Bagerhat,Rabi,25.0,Danta,March,April to Aug,Sep,75,-2493.9819857135617,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4073,0.0641,Optimal,0.0,4.33,0.04,11.23,Low Risk,0,2.3229166666666665,14.0,2.637614718728494,-2.323372837555856,3.4267975907503105,1,-4.37255533653115
0.3208333333,Madaripur,Kharif 2,30.0,Mug,Feb,March to May,May,60,-7492.913336056465,5.63,31.52,30.48,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2849,0.0846,Optimal,0.0,7.37,0.03,44.67,Low Risk,0,0.3208333333333333,10.0,1.2465698060334396,0.3694915034568404,1.5106726216616584,1,-0.6034333168549324
1.908333333,Thakurgaon,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,75,20.560762319688507,5.85,30.97,32.95,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3001,0.003,Optimal,42.5,6.3,0.09,36.58,High Risk,0,1.9083333333333328,20.0,-1.1769484669789103,0.7966001419483262,-0.1896617295769261,1,1.914099892465913
22.54583333,Chandpur,Kharif 1,34.5,Jack Fruit,April,No Need to Do,April to June,70,14.392754782154965,5.52,32.55,28.9,1.26,9.13,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2466,0.0172,Moderate,34.0,6.68,0.12,31.7,High Risk,0,22.54583333333333,25.0,-1.4054846429954908,-0.630668615035754,3.234117660762148,1,-0.33944106312691247
4.602083333,Kurigram,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,50,-2495.884359571193,5.63,32.46,34.49,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2928,0.0382,Optimal,0.0,6.09,0.04,4.45,Low Risk,0,4.602083333333334,10.0,-2.104950158200852,-1.0887686079936305,-0.2670805270454509,0,-0.9094782515259681
17.73596674,Jashore,Kharif 2,29.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,45,-7492.941727777685,6.15,29.39,19.9,1.33,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3206,0.0726,Optimal,0.0,7.47,0.15,38.97,Low Risk,0,17.735966735966738,18.0,2.6136855090036253,0.2563852740549286,-0.3200040351571537,1,0.27856737954766686
1.85031185,Madaripur,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,70,-2496.5230517070154,5.63,31.52,30.48,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3817,0.0536,Optimal,0.0,4.8,0.05,7.71,Low Risk,0,1.8503118503118503,10.0,0.3413307216423879,-1.955570441043112,1.5106726216616584,0,0.41677913320262405
3.276507277,Natore,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,50,-2493.535682093069,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.257,0.0279,Optimal,0.0,5.11,0.13,4.06,Low Risk,0,3.2765072765072767,10.0,0.9804346202736184,-0.877907382181931,-1.025362468666997,0,-0.27401012655894874
4.468879668,Kurigram,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,75,-7492.911328463224,5.63,32.46,34.49,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3022,0.0392,Optimal,0.0,5.77,0.08,35.74,Low Risk,0,4.468879668049793,17.0,-0.3011624699377863,0.7127066354239922,-0.2670805270454509,1,-1.1129986395234823
3.910788382,Dinajpur,Rabi,20.5,Sweet Potato,Nov,Dec to March,April,70,-2494.933807312677,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2035,0.0368,Moderate,0.0,7.31,0.08,4.18,Low Risk,0,3.9107883817427385,7.0,-0.4809205265205077,-0.545585234397815,-1.277515042615828,0,-0.4621527407869621
2.935684647,Munshiganj,Rabi,20.0,Onion,Oct,Nov to March,March to April,65,-2496.5480498691377,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2391,0.0379,Moderate,0.0,4.12,0.08,4.9,Low Risk,0,2.9356846473029043,10.0,0.201317587225234,-1.2194381732236907,0.6226459636965409,0,0.3675592907074474
2.389233954,Brahmanbaria,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,70,-7492.904442177155,5.7,34.18,25.82,1.29,8.61,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3134,0.029,Optimal,0.0,5.66,0.08,40.61,Low Risk,0,2.389233954451346,10.0,-0.4978837547428719,-0.0651066251541718,2.029774452771957,1,-0.04696728399477479
1.556935818,Naogaon,Rabi,17.5,Lemon,Jan,Jan to Jan,Jan,60,-2494.9518627032376,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2003,0.0586,Moderate,0.0,6.18,0.09,4.02,Low Risk,0,1.556935817805383,15.0,0.1606842482839793,-0.2552001868073154,-1.6238030944783033,0,-0.7282163852653412
4.461697723,Feni,Rabi,25.0,Banana,Jan,Jan to Jan,Jan,75,-2493.673117595814,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2572,0.0389,Optimal,0.0,3.58,0.08,4.65,Low Risk,0,4.461697722567288,20.0,0.138183028599017,-2.2765815630411703,-0.2793896545918674,0,0.9517486710487901
1.507246377,Faridpur,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,75,14.708405095015756,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3488,0.0656,Optimal,42.5,6.07,0.04,25.46,High Risk,0,1.5072463768115942,20.0,-0.5334615040089054,1.1951752852804756,-1.2197422314320323,1,0.30776839257237043
1.879917184,Coxsbazar,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,70,19.35311144029747,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2837,0.0054,Optimal,0.0,6.25,0.16,71.71,Low Risk,0,1.8799171842650104,10.0,-0.9380800874809676,-1.247157927772912,-1.3417726642562462,1,1.072125807745124
3.424430642,Noakhali,Rabi,20.0,Onion,Oct,Nov to March,March to April,65,-2489.0539157413573,5.79,33.46,29.05,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2339,0.0401,Moderate,0.0,7.12,0.06,5.24,Low Risk,0,3.4244306418219463,10.0,0.8091402095812312,-1.788152136023718,0.1670797779918249,0,0.3147517769797332
2.991718427,Sunamganj,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,70,-2494.812104712428,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3322,0.0158,Optimal,0.0,3.59,0.04,4.76,Low Risk,0,2.991718426501035,10.0,0.3379539971176433,0.4805479822999256,-1.2076847204063133,0,-0.7626912795066687
3.840909091,Lakshmipur,Kharif 1,30.0,Jute,March,April to Aug,Sep,70,15.462304615897516,5.84,38.4,24.54,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2571,0.0105,Optimal,34.0,6.68,0.12,31.7,High Risk,0,3.840909090909091,20.0,-1.3243537533537837,0.4621284012076127,1.5300984434907778,1,0.045777627920358555
1.564049587,Sirajganj,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,75,19.1867737579304,5.87,30.62,29.44,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2841,0.0191,Optimal,42.5,6.82,0.09,36.24,High Risk,0,1.5640495867768596,20.0,-3.608334211948392,-0.4237402514342654,-1.0264332601421282,1,-0.23243046911863985
8.853305785,Brahmanbaria,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,60,-7492.904442177155,5.7,34.18,25.82,1.29,8.61,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3096,0.0286,Optimal,0.0,5.66,0.08,40.61,Low Risk,0,8.853305785123966,14.0,-0.4978837547428719,-0.0651066251541718,2.029774452771957,1,-0.04696728399477479
1.927983539,Tangail,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,70,-2493.9728714482767,5.71,28.16,38.4,1.29,16.11,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2843,0.0221,Optimal,0.0,4.37,0.01,4.46,Low Risk,0,1.9279835390946505,10.0,-0.0995422594243092,-0.1318158083755978,0.4061984056350668,0,-0.08483779506815381
1.316221766,Patuakhali,Kharif 1,25.0,Wood Apple,May,June to August,August to September,60,18.73854848207652,5.73,25.82,35.1,1.32,9.46,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.401,0.0237,Optimal,0.0,7.13,0.09,59.17,Low Risk,0,1.3162217659137576,10.0,-2.687649528658169,-0.4513445983197222,-0.648724779554988,1,0.9291158237148807
5.164271047,Gaibandha,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,70,-7492.912896880456,5.59,36.5,26.57,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2488,0.0368,Moderate,0.0,6.82,0.07,39.33,Low Risk,0,5.164271047227926,22.0,0.0753633805611581,0.6657156369539468,-1.0066614655970505,1,-0.8491015799162938
3.205338809,Pirojpur,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,60,-7492.926266566518,5.79,29.02,23.88,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3291,0.0333,Optimal,0.0,7.47,0.04,52.27,Low Risk,0,3.205338809034908,14.0,3.211798119998676,0.8898228175181344,3.4267975907503105,1,-0.7347288974086155
1.176591376,Jhallokati,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,70,-2496.3111265011707,5.93,31.9,16.34,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3097,0.0391,Optimal,0.0,4.33,0.04,11.23,Low Risk,0,1.1765913757700206,10.0,1.15280578744202,-1.7202712506814508,0.2274645318400207,1,-3.127215838653399
12.98364008,Jhenaidah,Kharif 1,25.0,Green Papaya,June,June to August,August to September,60,13.399109142973664,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2795,0.0194,Optimal,42.5,6.36,0.08,19.09,High Risk,0,12.98364008179959,10.0,-0.4461325206377542,-0.133786021450767,-0.3020893337143854,1,2.1218706190667262
2.259183673,Sirajganj,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,60,19.1867737579304,5.87,30.62,29.44,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2607,0.0369,Optimal,42.5,6.82,0.09,36.24,High Risk,0,2.259183673469388,12.0,-3.608334211948392,-0.4237402514342654,-1.0264332601421282,1,-0.23243046911863985
1.0,Bagerhat,Kharif 1,25.0,Wood Apple,May,June to August,August to September,60,14.77098688500372,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4465,0.0423,Optimal,42.5,5.86,0.04,22.73,High Risk,0,1.0,10.0,-1.528069644262667,-0.7703740557116578,3.4267975907503105,1,-0.08510694653654127
2.953061224,Panchagar,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,75,20.56698645745927,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3266,-0.0053,Optimal,17.0,6.43,0.04,57.7,High Risk,0,2.953061224489796,20.0,-0.5618216846549959,0.9470611715881926,-0.545552610126157,1,1.4080065616404909
2.328571429,Dinajpur,Rabi,20.0,Boroi,May,No Need to Do,February to March,50,-2494.933807312677,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.204,0.0248,Moderate,0.0,7.31,0.08,4.18,Low Risk,0,2.3285714285714287,10.0,-0.4809205265205077,-0.545585234397815,-1.277515042615828,0,-0.4621527407869621
6.048780488,Gaibandha,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,60,-7492.912896880456,5.59,36.5,26.57,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2582,0.0346,Optimal,0.0,6.82,0.07,39.33,Low Risk,0,6.048780487804878,14.0,0.0753633805611581,0.6657156369539468,-1.0066614655970505,1,-0.8491015799162938
3.894523327,Jamalpur,Rabi,20.0,Ginger,Oct,Nov to March,March to April,60,-2494.871072586511,5.78,29.99,31.6,1.28,12.56,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2122,0.0366,Moderate,0.0,4.57,0.07,4.3,Low Risk,0,3.894523326572008,10.0,-0.2433056015460147,-1.0942897527713509,0.4183817249211348,0,-0.29088767214375366
4.202839757,Natore,Kharif 2,27.5,Patal,Aug,Sep to Jan,Jan to March,60,-7492.925923980239,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2532,0.0311,Optimal,8.0,8.45,0.03,27.46,Moderate Risk,0,4.202839756592292,15.0,0.761519243987479,1.8282412579108007,-1.025362468666997,1,0.10305924671911271
2.101214575,Khagrachari,Kharif 1,27.5,Jambura,April,No Need to Do,May to June,70,17.051875892082368,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2864,0.0171,Optimal,22.0,0.99,0.01,42.59,High Risk,0,2.1012145748987856,5.0,2.202358237130936,1.0889741247588445,-1.7099426415489742,1,0.8606998211816972
3.170040486,Munshiganj,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,60,-7492.906371046176,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2773,0.023,Optimal,0.0,7.91,0.03,41.18,Low Risk,0,3.17004048582996,14.0,-0.0609761658491554,1.0255385705425526,0.6226459636965409,1,-0.49105056682930126
1.113131313,Feni,Kharif 1,25.0,Green Papaya,June,June to August,August to September,60,16.78831163380378,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3422,0.0046,Optimal,10.0,6.22,0.12,41.41,Moderate Risk,0,1.1131313131313132,10.0,-1.8940902403293909,1.3874714562322357,-0.2793896545918674,1,0.8940399852658629
14.93737374,Pabna,Kharif 1,25.0,Green Papaya,June,June to August,August to September,60,16.930163482791954,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3123,0.0106,Optimal,42.5,6.75,0.12,21.89,High Risk,0,14.937373737373738,10.0,-1.41699828196409,-1.6070647612996571,-0.7163506146840665,1,0.8990987924210572
