Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index
490,1.0,Bagerhat,Kharif 1,25.0,Wood Apple,May,June to August,August to September,490,60,2022,0.3081769511973575,1.8112869864403789,4.169441903407631,301.5819733879906,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.25,22.23,49.52,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4043,0.4465,0.0423,1.1072,Optimal,656.33,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,1,1,0,1.0,10.0,0.5
490,2.953061224,Panchagar,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,1447,75,2022,0.358132422498139,1.2019893382254303,3.936514907714961,303.07508689616765,20.56698645745927,0.29635291061792,0.5473277632011888,0.194460217324899,0.1685291357776512,0.3528675458762898,0.5686771742050862,876.4432697540432,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3318,0.3266,-0.0053,0.9881,Optimal,1568.31,17.0,1.619344262295082,6.43,0.04,57.7,High Risk,0,0,0,2.953061224489796,20.0,0.4
490,2.328571429,Dinajpur,Rabi,20.0,Boroi,May,No Need to Do,February to March,1141,50,2022,0.268145434634626,0.9339941041154484,4.242845022602401,297.8553082967753,-2494.933807312677,0.4020115164477718,0.5768919544682428,0.2906194740532874,0.1255841806873411,0.2862724804149554,0.3123895101240381,853.0760826674298,6.01,15.94,1.43,37.14,25.3,37.54,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1792,0.204,0.0248,1.1641,Moderate,75.37,0.0,1.368083333333333,7.31,0.08,4.18,Low Risk,0,0,0,2.3285714285714287,10.0,0.5
492,6.048780488,Gaibandha,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,2976,60,2022,0.3527673916625468,1.3555939339437526,4.6690832097709,300.81797875461086,-7492.912896880456,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5,26.57,36.92,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2235,0.2582,0.0346,1.1976,Optimal,1091.34,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0,0,6.048780487804878,14.0,0.4
493,3.894523327,Jamalpur,Rabi,20.0,Ginger,Oct,Nov to March,March to April,1920,60,2022,0.3023817311969264,1.0113012400229373,4.516436118709499,298.0265733654185,-2494.871072586511,0.4147238181152129,0.5278123755787749,0.3204199651621038,0.0869700617617703,0.2073924104166711,0.2097059728978707,877.9375351013939,5.78,23.76,1.89,29.99,31.6,38.41,1.28,12.56,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1757,0.2122,0.0366,1.2661,Moderate,82.59,0.0,1.225,4.57,0.07,4.3,Low Risk,0,0,0,3.894523326572008,10.0,0.4166666666666667
493,4.202839757,Natore,Kharif 2,27.5,Patal,Aug,Sep to Jan,Jan to March,2072,60,2022,0.367595794850155,1.3380089277539708,4.7835240223318864,301.77013958124627,-7492.925923980239,0.3850322966478897,0.6270773846150153,0.1449640755138761,0.2252885638814855,0.4821133091011391,0.5851160171311833,745.9808383481169,5.91,17.81,1.42,39.91,26.47,33.6,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.222,0.2532,0.0311,1.1957,Optimal,772.89,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,0,0,4.202839756592292,15.0,0.5833333333333334
494,2.101214575,Khagrachari,Kharif 1,27.5,Jambura,April,No Need to Do,May to June,1038,70,2022,0.4956586110086041,2.265935570581182,5.228791156108305,302.52778015570885,17.051875892082368,0.3697962537434924,0.5632408079214678,0.2320701094515291,0.14018144256032,0.3311706984699387,0.3790775086043904,845.5260138827657,5.58,13.79,1.33,32.68,28.85,38.46,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2693,0.2864,0.0171,1.0864,Optimal,1145.52,22.0,0.2070491803278688,0.99,0.01,42.59,High Risk,1,0,0,2.1012145748987856,5.0,0.42857142857142855
494,3.170040486,Munshiganj,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,1566,60,2022,0.3398797631125891,1.477476317784238,5.056171497814422,301.17602976769786,-7492.906371046176,0.3436671192019698,0.4799755728266007,0.1325143943009333,0.1582492121376761,0.3474611785256674,0.4604723678690792,780.7977452526177,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2543,0.2773,0.023,1.1072,Optimal,1147.69,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0,0,3.17004048582996,14.0,0.4
495,1.113131313,Feni,Kharif 1,25.0,Green Papaya,June,June to August,August to September,551,60,2022,0.3665906769782119,1.1537637397187268,4.103794430631279,302.561120319793,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3376,0.3422,0.0046,1.0107,Optimal,1134.36,10.0,2.403688524590164,6.22,0.12,41.41,Moderate Risk,0,0,0,1.1131313131313132,10.0,0.5
495,14.93737374,Pabna,Kharif 1,25.0,Green Papaya,June,June to August,August to September,7394,60,2022,0.3771397753522145,1.0772293438010012,3.96822527722448,302.5661791269482,16.930163482791954,0.3182950535312654,0.3338369511018429,0.3016887841086959,0.017099365629477,0.032148166993147,0.0537217447766507,947.9696019997368,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3016,0.3123,0.0106,1.0373,Optimal,638.57,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,1,1,0,14.937373737373738,10.0,0.5
495,1.961616162,Gazipur,Rabi,20.0,Onion,Oct,Nov to March,March to April,971,65,2022,0.2987381733562356,1.0544880167791328,4.570454413628061,298.570738335985,-2494.008325948728,0.442272754388488,0.5111937838721802,0.3482783737758274,0.0786543334033479,0.1629154100963528,0.1778412362572503,656.8828317474395,5.75,17.96,1.49,32.53,28.89,38.58,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2621,0.3002,0.0381,1.1853,Optimal,82.23,0.0,1.2454166666666666,3.9,0.06,4.19,Low Risk,0,0,0,1.9616161616161616,10.0,0.38461538461538464
495,0.6262626263,Kushtia,Rabi,27.5,Groundnut,Oct,Nov to March,March to April,310,80,2022,0.3177316428172733,1.115565603374738,4.858739078360096,298.3385683413979,-2493.8289999681488,0.4479894861709544,0.5144873456235682,0.3382201733296665,0.0808028815832594,0.1762671722939017,0.180367807900797,804.9334970964088,5.96,19.52,2.05,35.95,25.15,38.89,1.28,9.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1612,0.2142,0.0529,1.3967,Moderate,91.4,0.0,1.4246666666666667,5.1,0.04,4.76,Low Risk,0,0,0,0.6262626262626263,15.0,0.4375
496,1.816532258,Faridpur,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,901,60,2022,0.3987462296918531,1.2042460990931034,4.103524174420313,301.9748487270995,14.708405095015756,0.2879453075913369,0.5012944760184437,0.1596716045798009,0.1541076324316197,0.3416228714386428,0.5351975822100744,1023.3760261528228,6.26,17.25,1.33,33.5,25.3,41.19,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2765,0.3544,0.0779,1.3391,Optimal,736.76,42.5,2.5120491803278693,6.07,0.04,25.46,High Risk,1,1,0,1.816532258064516,12.0,0.36666666666666664
496,3.377016129,Munshiganj,Kharif 1,20.0,Lady’S Finger,April,May to June,June to Sep,1675,75,2022,0.3317521444981284,1.140735825380015,3.80843923220785,302.41762310628,14.839407407536791,0.2820729865555412,0.3805900028922174,0.1254731884929805,0.1094906672468311,0.2551168143992369,0.3881643137254902,1017.2962471629957,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2773,0.2825,0.0052,1.0523,Optimal,896.28,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,1,0,0,3.377016129032258,20.0,0.4
497,3.078470825,Rangamati,Kharif 1,22.5,Chalkumra,March,April to July,July to Oct,1530,65,2022,0.4820137323632201,2.4183504530287765,5.572114795388334,301.9675351959447,17.290463288123487,0.3656178573425237,0.609906371670307,0.2219434186735245,0.1720388361741047,0.3879629529967825,0.4705427612988078,844.8319732818987,5.7,24.39,2.13,32.36,27.91,39.73,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2941,0.3184,0.0243,1.1306,Optimal,1205.62,4.0,2.856229508196721,6.45,0.12,43.63,Moderate Risk,0,0,0,3.078470824949698,9.0,0.4153846153846154
497,2.6861167,Khulna,Kharif 2,26.5,Gourd,July,Aug to Jan,Jan to March,1335,75,2022,0.3250561911253272,2.353811917068958,5.371504256160694,300.41695367768114,-7492.927155914711,0.4520240128481637,0.5800102272282405,0.2743240682666131,0.1420088630458331,0.3056861589616274,0.3141622104344583,682.1590194281182,5.81,18.99,1.82,32.95,24.57,42.51,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.385,0.477,0.092,1.2723,Optimal,1080.92,0.0,2.0617073170731706,7.47,0.15,38.97,Low Risk,0,0,0,2.6861167002012074,17.0,0.4666666666666667
497,1.040241449,Khulna,Rabi,17.75,Wheat,Dec,Jan  to  March,April,517,50,2022,0.2724291081284525,2.266436149345364,5.191811377269587,297.53771486299524,-2494.2849644778125,0.4478072886559674,0.4979323952822052,0.4194859752623969,0.0344804673061667,0.0784464200198082,0.0769984504040904,650.3819804883071,5.81,18.99,1.82,32.95,24.57,42.51,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2749,0.4004,0.1255,1.5043,Optimal,127.01,0.0,1.347,4.74,0.03,6.57,Low Risk,0,0,0,1.040241448692153,4.5,0.4
497,1.348088531,Tangail,Kharif 1,25.0,Wood Apple,May,June to August,August to September,670,60,2022,0.3508996424533432,1.0100216835372564,3.638253154289218,302.36742401824944,19.295412386972487,0.1766776000711772,0.2191926340496671,0.1318871049415015,0.0386502831782179,0.0873055291081656,0.2187616492563127,1027.7592711732273,5.71,26.11,1.62,28.16,38.4,33.45,1.29,16.11,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3311,0.3286,-0.0025,0.9894,Optimal,1038.79,42.5,2.3401639344262297,6.82,0.09,36.24,High Risk,1,1,0,1.348088531187123,10.0,0.5
497,1.883299799,Tangail,Rabi,25.5,Karala,Feb,March to July,Aug to Sep,936,85,2022,0.3177569231989116,1.1245825789850386,4.890746365154553,298.2326232424941,-2493.9728714482767,0.3917693671720763,0.5155877071618177,0.2360260118339428,0.1186821523701806,0.2795616953278749,0.3029388265521334,776.4935406679808,5.71,26.11,1.62,28.16,38.4,33.45,1.29,16.11,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2644,0.2816,0.0172,1.1274,Optimal,85.72,0.0,1.3789166666666666,4.37,0.01,4.46,Low Risk,0,0,0,1.8832997987927564,3.0,0.3176470588235294
498,15.42570281,Rangamati,Kharif 1,25.0,Green Papaya,June,June to August,August to September,7682,60,2022,0.4820137323632201,2.4183504530287765,5.572114795388334,301.9675351959447,17.290463288123487,0.3656178573425237,0.609906371670307,0.2219434186735245,0.1720388361741047,0.3879629529967825,0.4705427612988078,844.8319732818987,5.7,24.39,2.13,32.36,27.91,39.73,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3587,0.3709,0.0122,1.0308,Optimal,1205.62,4.0,2.856229508196721,6.45,0.12,43.63,Moderate Risk,0,0,0,15.42570281124498,10.0,0.5
498,2.204819277,Chapai Nawabganj,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,1098,70,2022,0.3465758604025342,1.0194834586666977,3.970811546350261,303.26771067438057,13.943856314809876,0.3232282992721101,0.372994229085631,0.2662611383381359,0.0446760910808719,0.1067330907474951,0.1382183774795698,1022.1396450060806,6.15,14.69,1.6,36.38,22.19,41.44,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1612,0.1913,0.0301,1.253,Moderate,342.22,42.5,2.443032786885246,6.23,0.03,11.2,High Risk,1,1,0,2.2048192771084336,10.0,0.4
499,2.174348697,Chuadanga,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,1085,70,2022,0.397517595390787,1.1025532844700892,4.1435995999647215,304.28610200715644,12.141654731308794,0.3767654432604054,0.4685908909016339,0.3129435337540583,0.0660946330227888,0.1556473571475756,0.1754264734335172,795.207891150735,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2128,0.2471,0.0343,1.2334,Moderate,392.57,42.5,2.6054918032786887,6.9,0.06,13.16,High Risk,1,1,0,2.1743486973947896,10.0,0.4
500,1.336,Rangamati,Kharif 1,27.0,Maize 1,March,April to May,June to July,668,60,2022,0.4820137323632201,2.4183504530287765,5.572114795388334,301.9675351959447,17.290463288123487,0.3656178573425237,0.609906371670307,0.2219434186735245,0.1720388361741047,0.3879629529967825,0.4705427612988078,844.8319732818987,5.7,24.39,2.13,32.36,27.91,39.73,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2536,0.2827,0.0291,1.1835,Optimal,1205.62,4.0,2.856229508196721,6.45,0.12,43.63,Moderate Risk,0,0,0,1.336,14.0,0.5666666666666667
500,1.396,Faridpur,Rabi,20.0,Boroi,July,No Need to Do,February to March,698,50,2022,0.2963000786604931,0.9559026729113244,4.457203192247567,299.2569908168513,-2494.2519860254192,0.4369574029968309,0.5101997893014788,0.3585719698538986,0.0682816550088632,0.1516278194475802,0.1562661589906932,744.3115052445974,6.26,17.25,1.33,33.5,25.3,41.19,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2295,0.3273,0.0978,1.4831,Optimal,106.1,0.0,1.4433333333333331,5.01,0.07,5.45,Low Risk,0,0,0,1.396,10.0,0.5
500,17.202,Barishal,Kharif 1,34.5,Jack Fruit,April,No Need to Do,April to June,8601,70,2022,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,2.44,27.75,24.02,48.24,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2415,0.2778,0.0363,1.2272,Optimal,1000.13,16.0,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,17.202,25.0,0.6714285714285714
500,4.258,Satkhira,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,2129,75,2022,0.3031509314840402,2.178258125369777,5.118355715886067,300.6811239663431,-7492.957396598133,0.3951550416897169,0.5293331106485334,0.2608332964740397,0.1365521789635732,0.2684998141744937,0.3455660805431315,679.0166939211048,5.93,20.48,2.1,32.6,23.58,43.84,1.27,9.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3243,0.3772,0.053,1.1828,Optimal,1252.47,0.0,1.6846341463414636,6.2,0.06,45.03,Low Risk,0,0,0,4.258,12.0,0.29333333333333333
501,0.4550898204,Narsingdi,Kharif 2,27.5,Mashkalai,Aug,Sep to Oct,Nov,228,45,2022,0.3736190418944162,1.624586962141645,5.310816972668427,301.560318868846,-7492.915616444734,0.4026551945490048,0.582228604206656,0.2212477349859281,0.1480809397218583,0.3609808692207279,0.3677611557643428,736.8481399688881,5.47,21.69,1.54,35.94,30.81,33.25,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3642,0.3783,0.014,1.0385,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,0.4550898203592814,15.0,0.7777777777777778
502,1.639442231,Khulna,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,823,70,2022,0.2724291081284525,2.266436149345364,5.191811377269587,297.53771486299524,-2494.2849644778125,0.4478072886559674,0.4979323952822052,0.4194859752623969,0.0344804673061667,0.0784464200198082,0.0769984504040904,650.3819804883071,5.81,18.99,1.82,32.95,24.57,42.51,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4024,0.4929,0.0905,1.2418,Optimal,127.01,0.0,1.347,4.74,0.03,6.57,Low Risk,0,0,0,1.6394422310756973,10.0,0.35714285714285715
503,1.0,Barguna,Rabi,20.0,Boroi,February,No Need to Do,February to March,503,50,2022,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,-2490.7481416587766,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,2.47,29.17,25.11,45.74,1.27,10.19,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2481,0.3245,0.0764,1.3161,Optimal,229.52,0.0,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,1.0,10.0,0.5
503,1.435387674,Gopalganj,Rabi,20.0,Boroi,September,No Need to Do,February to March,722,50,2022,0.3226553039694452,1.441668678901466,4.920840280029266,298.39324275774595,-2495.514138832561,0.4835078156401516,0.6330877335678394,0.3854395052976016,0.1054169857232668,0.2476482282702378,0.2180254016860049,633.1070745028946,5.59,29.57,2.31,33.11,25.11,41.8,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4423,0.7408,0.2985,1.8257,Optimal,149.59,0.0,1.3698333333333332,4.8,0.05,7.71,Low Risk,0,0,0,1.4353876739562623,10.0,0.5
503,1.888667992,Jhallokati,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,950,60,2022,0.4417261811490694,2.029246586141656,5.97840791462986,300.9997062162447,-7492.904352056608,0.5490973605147282,0.7413763264744606,0.2577418454737988,0.2211163756953294,0.4836344810006618,0.402690654874125,569.17247021854,5.93,21.42,2.0,31.9,16.34,51.81,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.142,0.1902,0.0482,1.4992,Moderate,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0,1.8886679920477136,10.0,0.5833333333333334
503,2.252485089,Chuadanga,Rabi,20.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1133,70,2022,0.3875844574841556,1.375305240885754,5.657590631476939,298.0439507354684,-2494.4405740755465,0.5378844794512622,0.6064678529651709,0.4480905156880582,0.0754908007179016,0.1583773372771127,0.1403476092021016,761.9959672086425,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2395,0.2713,0.0319,1.1576,Optimal,87.14999999999999,0.0,1.4136666666666666,4.92,0.06,4.55,Low Risk,0,0,0,2.2524850894632205,10.0,0.35714285714285715
504,4.607142857,Joypurhat,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,2322,75,2022,0.4428553029001507,1.5871724603656312,5.109890247423898,302.0876035813807,-7492.908116698398,0.4108805386704361,0.6950315134846194,0.1340678993163834,0.2400082308243039,0.560963614168236,0.5841314159121382,755.5575616431242,6.47,12.9,1.27,38.48,21.6,39.89,1.31,10.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1799,0.2213,0.0414,1.2886,Moderate,783.3,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,0,0,4.607142857142857,12.0,0.29333333333333333
506,1.62055336,Barishal,Kharif 2,25.0,Black Berry,June,July to August,June  to September,820,65,2022,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,-7492.914969743981,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,2.44,27.75,24.02,48.24,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.369,0.3879,0.0189,1.0487,Optimal,1601.92,0.0,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,1.6205533596837944,10.0,0.46153846153846156
506,3.903162055,Sirajganj,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,1975,50,2022,0.2870913477344816,1.0292877948082793,4.412834969293497,297.98044203465963,-2495.228429569034,0.3688702923907373,0.4737362339881535,0.3198299670185812,0.0712085731226927,0.1539062669695723,0.1930450204085908,939.45322666773,5.87,16.81,1.53,30.62,29.44,39.96,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2226,0.2594,0.0368,1.2134,Optimal,85.72,0.0,1.3789166666666666,4.37,0.01,4.46,Low Risk,0,0,0,3.903162055335968,10.0,0.5
507,3.362919132,Narayanganj,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,1705,70,2022,0.3241519409160149,1.1280703619243309,4.52758186674466,302.31883491348344,-7492.915946584404,0.3471817006950245,0.484101190508087,0.2055703158072168,0.117917622264455,0.2785308747008702,0.3396423890671521,874.9909430059635,5.64,15.62,1.6,35.04,30.21,34.77,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2802,0.3076,0.0274,1.1056,Optimal,1147.69,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0,0,3.362919132149901,22.0,0.42857142857142855
507,5.605522682,Manikganj,Kharif 2,26.5,Cucumber,Sep,Nov to March,March to Jun,2842,60,2022,0.3192622229779295,1.1795210447942392,4.633503065683534,301.4633169495168,-7492.913171613218,0.3576575761780416,0.4193839512009965,0.1812878463667706,0.1176340995578901,0.2380961048342258,0.3289014616017305,855.2757419547362,5.77,20.31,1.88,30.4,24.41,45.17,1.3,10.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2038,0.2387,0.0349,1.2464,Moderate,1117.67,0.0,2.1726016260162604,8.25,0.04,40.15,Low Risk,0,0,0,5.605522682445759,17.0,0.5833333333333334
508,1.149606299,Khulna,Kharif 1,25.0,Wood Apple,May,June to August,August to September,584,60,2022,0.2605486551935584,1.5033071307607404,3.738981025718677,302.1547966565954,14.202115698821585,0.2363892380909427,0.2547487058378869,0.2015083923668761,0.0238465417091746,0.0532403134710108,0.1008782882916207,976.7470073138252,5.81,18.99,1.82,32.95,24.57,42.51,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3954,0.4596,0.0642,1.1665,Optimal,485.51,42.5,2.535,6.63,0.04,16.5,High Risk,1,1,0,1.1496062992125984,10.0,0.5
509,6.243614931,Jhallokati,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,3178,50,2022,0.3345963166329672,1.3398176673712916,5.37448724352439,298.53986449587376,-2496.3111265011707,0.4739498262349428,0.5645420349590545,0.3980482373190764,0.0802922536157552,0.1664937976399781,0.1694108725676658,650.8459620508035,5.93,21.42,2.0,31.9,16.34,51.81,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2706,0.3097,0.0391,1.1646,Optimal,220.43,0.0,1.4529166666666666,4.33,0.04,11.23,Low Risk,0,0,0,6.243614931237721,10.0,0.5
510,2.37254902,Pabna,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,1210,70,2022,0.3771397753522145,1.0772293438010012,3.96822527722448,302.5661791269482,16.930163482791954,0.3182950535312654,0.3338369511018429,0.3016887841086959,0.017099365629477,0.032148166993147,0.0537217447766507,947.9696019997368,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2512,0.2785,0.0273,1.1803,Optimal,638.57,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,1,1,0,2.372549019607843,10.0,0.4
